"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","beta2.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","beta2.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","beta2.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","beta2.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","beta2.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","beta2.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","beta2.power","beta2.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"157","Cond61","0.9","1","0","0","5","120","1.5","PSMMA","7.1696614138818e-06","0.142360844427947","0.000257647668889845","0.0451722193337885","0.00243237422386312","-0.000814638111325922","-0.00178082576346271","-0.000653096758857036","0.00252440985328308","-8.32370655336246e-05","0.00243237422386312","-0.00286117336055223","-0.00178082576346271","-0.000653096758857036","0.0558841228195942","-0.00343168423100816","0.0523307628661953","0.0426514076335511","0.0524664413055147","0.0713716526395494","0.070038143393727","0.0527002060903806","0.0471529168070846","0.0528208088061278","0.0671809893581427","0.0674988590814163","0.0070597714222107","0.105541866571185","0.0067541745122298","-0.0587160746097754","-0.0362557342223621","0.948320413436692","0.96640826873385","0.954780361757106","0.953488372093023","0.961240310077519","1",NA,"0.0516795865633075","0.850129198966408",NA,NA,"0.0465116279069767","0.142118863049096",NA,"0.0555555555555556",NA,NA,"0","1","0.1548"
"158","Cond62","0.9","1","0","0.3","5","120","1.5","PSMMA","-9.66348871330863e-05","0.142766402616369","0.0724552704339073","0.0449632676232862","0.00197284495580868","0.000951647521662316","-0.000809313368902835","0.000189006963784078","0.00319293167433794","0.00283269251852389","0.00197284495580868","0.00333288331225772","-0.0111698343551292","0.000189006963784078","0.0710120025325816","0.115629696219066","0.0506237684561196","0.044798612990629","0.0524373255155485","0.0655121300581147","0.0680488648957114","0.053462232567893","0.0472001841993008","0.0525344257374683","0.0638508092749043","0.0629334356569363","0.0560697908974092","0.0536081599038379","0.00185173864160925","-0.025358979806284","-0.0751728812319615","0.956521739130435","0.951251646903821","0.952569169960474","0.963109354413702","0.955204216073781","1",NA,"0.0447957839262187","0.837944664031621",NA,"0.310935441370224",NA,"0.159420289855072",NA,"0.0869565217391304",NA,NA,"0.00263504611330698","1","0.1518"
"159","Cond63","0.9","1","0.6","0","5","120","1.5","PSMMA","0.139774973103387","0.142896878457349","-8.91296270526639e-05","0.05084274096446","0.00232997045107845","-0.000136435645796082","0.00176668312630632","0.000249872219778172","0.00310422312278567","-0.000253900853206346","0.00833471972609523","-0.000477391974089891","0.00176668312630632","0.000249872219778172","0.0610553849753218","-0.0109336258338037","0.0530613663499221","0.0433161764763375","0.050573480189023","0.0677579999752407","0.0657638611248967","0.0517671785556392","0.047148744556991","0.0531321417098346","0.0611945177969379","0.0625798590611905","-0.0243903970687102","0.0884789100152251","0.050592949333296","-0.0968665276528406","-0.048415680120412","0.93586387434555","0.958115183246073","0.958115183246073","0.956806282722513","0.959424083769634","1","0.794502617801047",NA,"0.862565445026178",NA,NA,"0.0418848167539267","0.196335078534031",NA,"0.0759162303664921",NA,NA,"0.00785340314136126","1","0.1528"
"160","Cond64","0.9","1","0.6","0.3","5","120","1.5","PSMMA","0.140624742659024","0.180019652943722","0.0718105063238773","0.0505971261771526","-0.00610533347859807","-0.00398339559809113","-0.00155343579845665","-0.000637822693566966","0.000458384173614453","0.00553338336665594","-0.0217078920933632","-0.0110637797955772","-0.0216324306564612","-0.0315805901911585","0.0090594902961394","0.232248176651178","0.0509913909735314","0.04316587684462","0.0487601226540156","0.0681972543848407","0.0675578861700856","0.0511013932142494","0.0471274950776807","0.0519337956543595","0.0627716369435049","0.0631302765992398","0.00215727083764224","0.0917766190021093","0.0650874695878675","-0.0795577107946129","-0.0655380122418085","0.944242424242424","0.951515151515152","0.968484848484849","0.949090909090909","0.955151515151515","0.989090909090909","0.787878787878788",NA,"0.956363636363636",NA,"0.284848484848485",NA,"0.185454545454545",NA,"0.0812121212121212",NA,"0.12",NA,"1","0.165"
"161","Cond65","0.45","1","0","0","10","80","1.5","PSMMA","-0.00114998996876904","0.306236444711536","-0.000575876782931357","0.0999671267129643","-0.00219069138128424","-0.0094175356810818","0.00043198913501609","-3.68868418969681e-05","-0.00276572899594646","0.00151314931728388","-0.00219069138128424","-0.0153762490450032","0.00043198913501609","-3.68868418969681e-05","-0.0276663848095554","0.0411253731123828","0.0413306426512665","0.0343999176478994","0.0378416452079332","0.0472663307905056","0.042708070453127","0.0417798891449459","0.0377830216399658","0.0396986123945413","0.0455003452601838","0.0437609206164176","0.0108695743608435","0.0983462817177114","0.0490720521373838","-0.0373624417378417","0.024652253124994","0.946005917159763","0.961538461538462","0.945266272189349","0.945266272189349","0.956360946745562","1",NA,"0.0554733727810651","1",NA,NA,"0.0539940828402367","0.598372781065089",NA,"0.164940828402367",NA,NA,"0","1","0.2704"
"162","Cond66","0.45","1","0","0.3","10","80","1.5","PSMMA","0.00149417186487547","0.306975069783227","0.111100161161229","0.100018546828603","-0.0010511545296943","-0.0164235667328187","0.000726792251654194","-0.000184836168740575","-0.00146386449429954","0.000900981649247728","-0.0010511545296943","-0.0267506523321525","0.00654177495385864","-0.000184836168740575","-0.0146359304420619","0.0245082441832986","0.0396831589701849","0.036695030550494","0.0372328216711265","0.0466607073627059","0.0411604728844763","0.0417339051935392","0.0384613320910683","0.0392338019653464","0.0451989992094029","0.0429704290953295","0.0516779983391733","0.0481346251543167","0.0537423757966651","-0.0313263179218597","0.0439731636692615","0.948813056379822","0.954005934718101","0.959940652818991","0.945103857566766","0.955489614243323","1",NA,"0.0541543026706231","1",NA,"0.806379821958457",NA,"0.626854599406528",NA,"0.147626112759644",NA,NA,"0.0103857566765579","1","0.2696"
"163","Cond67","0.45","1","0.6","0","10","80","1.5","PSMMA","0.299647617487682","0.305820375331426","0.000304146344040677","0.0998719003772815","-0.00782106225812661","-0.0141635617192859","0.00397842343174227","0.00239270889755506","-0.00341550004763226","0.00814817005968653","-0.0130504329113315","-0.023156667870701","0.00397842343174227","0.00239270889755506","-0.0341988090216536","0.21991446041031","0.0381610925801993","0.0384571503566297","0.0405378662299392","0.0425063895181895","0.0434242027191486","0.038751818487066","0.0404112148635736","0.0418703800948522","0.0420699616169893","0.0432509156807694","0.0154797954389094","0.0508114742986167","0.0328708437033832","-0.0102673481833479","-0.00399056349980456","0.942880128720837","0.958165728077233","0.952534191472245","0.953338696701529","0.951729686242961","1","1",NA,"1",NA,NA,"0.0482703137570394","0.674175382139984",NA,"0.204344328238134",NA,NA,"0.0426387771520515","1","0.2486"
"164","Cond68","0.45","1","0.6","0.3","10","80","1.5","PSMMA","0.300709637190137","0.363834084319293","0.110828470330619","0.100158828529327","-0.0030091729500396","-0.0201539154828571","0.00720521735202441","0.00396490372348533","-0.00281283912819392","0.0181782358133502","-0.00500345279612184","-0.0276965742785803","0.065012332395549","0.0594845204493096","-0.028083786217311","0.50071594100253","0.0376058670592231","0.0383222308496001","0.0375131489180771","0.0416029225892779","0.0378841070327135","0.038264735505746","0.0391397488313111","0.0402694617669533","0.0414047281053776","0.0407725744086753","0.017520363125394","0.0213327346447914","0.0734759125365761","-0.00476395578880335","0.0762448319942614","0.949339207048458","0.941262848751836","0.957415565345081","0.95374449339207","0.939060205580029","1","1",NA,"1",NA,"0.84654919236417",NA,"0.679148311306902",NA,"0.298091042584435",NA,"0.830396475770925",NA,"1","0.2724"
"165","Cond69","0.9","1","0","0","10","80","1.5","PSMMA","-0.000188678358545579","0.143224286388506","-7.59393333900761e-05","0.0459341889344689","0.000287293314367337","-0.0027319510992469","0.00110407631507281","3.39929496397779e-05","-0.00272494929303334","0.00149455775519117","0.000287293314367337","-0.00953731789536132","0.00110407631507281","3.39929496397779e-05","-0.0593228999192918","0.0615492526444468","0.0395803313995367","0.0369752640331893","0.0382878173237574","0.0458427746327154","0.0427354836040483","0.0413526945645866","0.0390886022077184","0.0413066741982423","0.0452451916771006","0.0453924662960928","0.0447788864413265","0.0571554586501973","0.0788464082179921","-0.0130354883709067","0.0621727535989058","0.954585152838428","0.955458515283843","0.964192139737991","0.960698689956332","0.957205240174672","1",NA,"0.0454148471615721","0.949344978165939",NA,NA,"0.0358078602620087","0.195633187772926",NA,"0.0873362445414847",NA,NA,"0","1","0.229"
"166","Cond70","0.9","1","0","0.3","10","80","1.5","PSMMA","0.000190073667759753","0.142818677246728","0.0730957159617882","0.0449038244082712","0.00512477420695327","-0.00162920970211513","-0.000543757910845595","0.000429486516412579","-0.000567550477391187","-0.000596851630823492","0.00512477420695327","-0.00570376975029865","-0.00743898467496859","0.000429486516412579","-0.0126392458742701","-0.0239788370762434","0.0374879072686896","0.0360580261643292","0.0397883687140748","0.0422213848741394","0.0450830165512887","0.0410470814485749","0.0391584064898791","0.040851360558188","0.0451334066118478","0.0450176283685559","0.0949419276561744","0.0859830849148642","0.026716145408022","0.0689703037072107","-0.00145039502089229","0.965360072926162","0.95897903372835","0.958067456700091","0.965360072926162","0.954421148587056","1",NA,"0.0346399270738377","0.95077484047402",NA,"0.439380127620784",NA,"0.195077484047402",NA,"0.0920692798541477",NA,NA,"0.000911577028258888","1","0.2194"
"167","Cond71","0.9","1","0.6","0","10","80","1.5","PSMMA","0.140499694678256","0.142552439671924","-0.000387220918819333","0.0504473430391174","-0.00464873832185645","-0.00645670913612779","0.00358326585834108","0.001058474545575","-0.000676172191856108","0.00210825258246136","-0.0165435886978334","-0.022646785810848","0.00358326585834108","0.001058474545575","-0.0134035243705858","0.0916259220884018","0.0361019111746827","0.0355138154138016","0.0391550629220608","0.0428039792051309","0.045609037912969","0.0404172513484515","0.0396893110982111","0.0415120057289218","0.044120637659112","0.0449336944186345","0.119532180800306","0.117573840933653","0.0601950969036244","0.0307601881514604","-0.0148072295588262","0.962014134275618","0.962014134275618","0.954946996466431","0.964664310954064","0.959363957597173","1","0.938162544169611",NA,"0.937279151943463",NA,NA,"0.0450530035335689","0.23321554770318",NA,"0.0892226148409894",NA,NA,"0.0106007067137809","1","0.2264"
"168","Cond72","0.9","1","0.6","0.3","10","80","1.5","PSMMA","0.139609234212473","0.180034666586404","0.0721764506919101","0.0510522692806639","0.000279509457931422","-0.00501610315809221","0.000329229260520458","0.000225685522054454","4.4979160200154e-05","0.0051479499952196","0.00100104215708983","-0.0139309368945475","0.00456144985468722","0.0111986078620556","0.000881041349070613","0.216593345211642","0.0390227159083797","0.0365159086454097","0.0388058496453106","0.0437244289280118","0.0437205180500922","0.0401494614969678","0.0396220229761512","0.0410257812359448","0.0441429273352026","0.0445772122290783","0.0288740945462022","0.0850619482292957","0.057206107092734","0.00957127211152019","0.0195947856337055","0.944356120826709","0.962639109697933","0.96422893481717","0.956279809220986","0.94912559618442","0.997615262321145","0.920508744038156",NA,"0.995230524642289",NA,"0.444356120826709",NA,"0.24483306836248",NA,"0.108108108108108",NA,"0.279014308426073",NA,"1","0.2516"
"169","Cond73","0.45","1","0","0","10","120","1.5","PSMMA","0.000101348912217976","0.306762369531572","-0.000321198015749431","0.100219687118935","0.0018448553755723","-0.00741040013949233","0.00084466399057331","-0.000164568981434858","-0.000368722985313507","0.00227898088913108","0.0018448553755723","-0.0120784047776265","0.00084466399057331","-0.000164568981434858","-0.00367914724056097","0.0617278352168485","0.0354955040076559","0.0307391358377085","0.0314198092702691","0.0393601621948249","0.0358595217864074","0.0351907198644365","0.0319774136097695","0.0326415104575774","0.0383719752316622","0.0360735375425913","-0.00858655629044399","0.0402834282199286","0.0388831509701214","-0.0251062726385969","0.00596817094936949","0.951030927835051","0.951030927835051","0.957474226804124","0.950386597938144","0.951675257731959","1",NA,"0.0489690721649485","1",NA,NA,"0.0431701030927835","0.736469072164949",NA,"0.22229381443299",NA,NA,"0.000644329896907216","1","0.3104"
"170","Cond74","0.45","1","0","0.3","10","120","1.5","PSMMA","-0.000402579599777263","0.306469595003112","0.110363841770334","0.100404302413471","0.00343960306365541","-0.00484842786018955","0.00257808729011152","0.000336031796613558","-0.000454988148129257","0.00325908678533956","0.00343960306365541","-0.00791012867057879","0.0233598907826758","0.000336031796613558","-0.00453156027373799","0.0881194031219366","0.0342236442347394","0.0315390037455088","0.0308719917780295","0.0389066242433305","0.0335583474843185","0.034589895058494","0.0318316552569337","0.0320360651469576","0.0371397130709051","0.0347761549851565","0.0107016897803879","0.00927903474016914","0.0377064550061379","-0.0454141475080133","0.0362892571336256","0.940100882723834","0.939470365699874","0.953341740226986","0.944514501891551","0.960907944514502","1",NA,"0.0598991172761665","1",NA,"0.936317780580076",NA,"0.781841109709962",NA,"0.220050441361917",NA,NA,"0.0245901639344262","1","0.3172"
"171","Cond75","0.45","1","0.6","0","10","120","1.5","PSMMA","0.300065690980527","0.306448131139356","0.000333631843563362","0.100714034092889","-0.00404862189524815","-0.0100872802935423","0.00337506284824826","0.00193661247102805","-0.000502513051975449","0.00810197063495433","-0.00674622593809111","-0.0164583811557902","0.00337506284824826","0.00193661247102805","-0.00498950376182904","0.219621841458428","0.0316631715006897","0.0336964502058465","0.0327839898644713","0.0358273268077803","0.0358608255698417","0.0323068700723285","0.0338534913002787","0.0344162605199768","0.0352087181403604","0.035634713050756","0.0203295671636948","0.00466046403917426","0.049788651785624","-0.0172663919565875","-0.00630527924253424","0.943407960199005","0.937810945273632","0.955845771144279","0.943407960199005","0.946517412935323","1","1",NA,"1",NA,NA,"0.0435323383084577","0.797885572139303",NA,"0.291044776119403",NA,NA,"0.0385572139303483","1","0.3216"
"172","Cond76","0.45","1","0.6","0.3","10","120","1.5","PSMMA","0.298200529007384","0.363547035137443","0.109696478016216","0.100007326989908","-0.0021945290696383","-0.0192548503301042","0.0100159299763555","0.00573077115280997","-0.00157796098102702","0.0177421185313952","-0.00367961967898437","-0.0264819245779638","0.0913058482595486","0.08759553647971","-0.0157784537245583","0.482894249492979","0.0325935118100167","0.0329959866407457","0.0310752585190903","0.0348439922108109","0.032325747809908","0.0320950377161639","0.0334806383232487","0.0331774608733613","0.0344081881055185","0.0332130226618862","-0.0152936601848354","0.0146882009554598","0.0676487486976023","-0.0125072954515574","0.0274479296564399","0.941923774954628","0.940713853599516","0.952813067150635","0.949788263762855","0.930429522081065","1","1",NA,"1",NA,"0.950998185117967",NA,"0.800362976406534",NA,"0.423472474289171",NA,"0.950998185117967",NA,"1","0.3306"
"173","Cond77","0.9","1","0","0","10","120","1.5","PSMMA","0.000456955958756519","0.142435710894444","-9.86330036749054e-05","0.0448058023005904","-0.00167744855495737","0.00117712408634234","0.000153731371554285","-6.77835908118641e-05","-0.000873743195877901","-1.22531562155613e-05","-0.00167744855495737","0.00413212416658169","0.000153731371554285","-6.77835908118641e-05","-0.0195006706947503","-0.000527226707106725","0.0335360267850667","0.0291850152528568","0.0320842053138116","0.0355497479773665","0.0350137535933417","0.0337660849017369","0.0322471458420461","0.0335582454327674","0.0366917829640359","0.0365269065985245","0.00686002901132688","0.104921329067648","0.0459428589406655","0.0321249812346484","0.0432159608694605","0.949826989619377","0.96280276816609","0.951557093425606","0.961072664359862","0.948096885813149","1",NA,"0.0484429065743945","0.991349480968858",NA,NA,"0.0484429065743945","0.27076124567474",NA,"0.104671280276817",NA,NA,"0.000865051903114187","1","0.2312"
"174","Cond78","0.9","1","0","0.3","10","120","1.5","PSMMA","-0.000106157440917921","0.142790489350191","0.0733483200711772","0.0451176579836362","0.00132488234615988","0.000495378761271793","-0.000255922742766377","5.2640084817691e-05","-0.000807224818220823","-0.00101131165822104","0.00132488234615988","0.00173463500099404","-0.00348914252593699","5.2640084817691e-05","-0.0178915496569791","-0.0405157370855326","0.0320408167267534","0.0296125641242671","0.0317551348640091","0.0351960767454783","0.0344541135415682","0.0338179171562441","0.032126661740302","0.0334636758755101","0.0366202511644112","0.0363431039880866","0.0554636432849344","0.0848996934370362","0.0538036137720036","0.0404640104984411","0.0548262675294016","0.969352014010508","0.962346760070052","0.957092819614711","0.964973730297723","0.958844133099825","1",NA,"0.0306479859894921","0.994746059544658",NA,"0.594570928196147",NA,"0.257443082311734",NA,"0.108581436077058",NA,NA,"0.00437828371278459","1","0.2284"
"175","Cond79","0.9","1","0.6","0","10","120","1.5","PSMMA","0.140918810154525","0.142818410653914","-0.00069983967910299","0.0507233375766078","-0.00205271854695855","7.77541222924175e-05","0.00055780403564334","0.000157597284886745","-0.00152823799608433","0.00181801333576752","-0.00728333763500995","0.000272213231951088","0.00055780403564334","0.000157597284886745","-0.0301288927168136","0.0766235005951152","0.031952708362985","0.0309771751227036","0.0323825356209214","0.0347690798496275","0.0374785748799116","0.0329748019562799","0.032780384236456","0.0338554444859646","0.0359123411403455","0.0364850077044376","0.0319876982471673","0.0582108958163452","0.0454846674851372","0.0328815515297644","-0.0265102709656795","0.951534733441034","0.967689822294023","0.952342487883683","0.962843295638126","0.946688206785137","1","0.978998384491115",NA,"0.989499192245557",NA,NA,"0.0476575121163166","0.329563812600969",NA,"0.112277867528271",NA,NA,"0.0234248788368336","1","0.2476"
"176","Cond80","0.9","1","0.6","0.3","10","120","1.5","PSMMA","0.140888877502147","0.180718805030156","0.0716876916595393","0.0507916239374923","-0.00306486642788287","-0.0014644057936279","0.002441022591944","0.000425602629636316","-0.00228640923286216","0.00564473541316729","-0.0108768927761391","-0.00405161431148111","0.034050790804326","0.0210694404304336","-0.045015478057484","0.236307136213479","0.0309505249561285","0.0304423757353232","0.0324336685022024","0.0351457932634919","0.0357609822632131","0.0327905963262067","0.0327933697069772","0.0333929255437494","0.0351749029030608","0.0354540488858064","0.0594520245678065","0.0772276773696774","0.0295759649107205","0.000828253878085838","-0.00858291238052801","0.958553127354936","0.959306706857573","0.959306706857573","0.960060286360211","0.954031650339111","0.99698568198945","0.987189148455162",NA,"0.999246420497362",NA,"0.627731725697061",NA,"0.33232856066315",NA,"0.149208741522231",NA,"0.500376789751319",NA,"1","0.2654"
"177","Cond81","0.45","1","0","0","30","80","1.5","PSMMA","-0.0009436289809512","0.306405073755151","-0.000881263580490093","0.100000375476409","0.00329098087883193","-0.00709263153602776","0.001948590309832","-6.97639636648309e-05","-0.000138741729395995","0.00232308632332091","0.00329098087883193","-0.0115739459681656","0.001948590309832","-6.97639636648309e-05","-0.00138741208455493","0.0628869111217486","0.0222273774617256","0.0202524825021607","0.0205365332567214","0.0227147302015557","0.0209599758498514","0.0227051581374097","0.0211595574706997","0.0212860484871783","0.023175887626428","0.0219748171109202","0.0214951438381236","0.0447883348839946","0.0364966774619404","0.0203021308543083","0.0484180548841615","0.950043066322136","0.953919035314384","0.957364341085271","0.956072351421189","0.960378983634798","1",NA,"0.0486649440137812","1",NA,NA,"0.0422049956933678","0.982773471145564",NA,"0.448320413436692",NA,NA,"0","1","0.4644"
"178","Cond82","0.45","1","0","0.3","30","80","1.5","PSMMA","-0.00138078920463484","0.306303766947957","0.110136343421155","0.0998343002265285","0.00593743627543854","-0.00818348254912943","0.00223215006491377","0.000637657221725594","0.00029261300612169","0.00304136110864667","0.00593743627543854","-0.0133584425530748","0.0202671524728052","0.000637657221725594","0.00293098669953845","0.083430254859153","0.0225009488932461","0.0209845647517138","0.0207759960739542","0.0233098790495458","0.0214708845255341","0.0228051856182389","0.0212897893267754","0.0211769563442385","0.0232841732783743","0.0218598200821808","0.0135210619977074","0.0145451944642631","0.0192992080310876","-0.00110278440814429","0.0181145567703175","0.942552318424292","0.943372999589659","0.954452195322117","0.947886745999179","0.956914238818219","1",NA,"0.0549856380796061","1",NA,"0.999589659417316",NA,"0.978662289700451",NA,"0.455478046778826",NA,NA,"0.0393926959376282","1","0.4874"
"179","Cond83","0.45","1","0.6","0","30","80","1.5","PSMMA","0.300144815226757","0.306015565878937","0.000795270468156363","0.0999911367675098","-0.00321107855476302","-0.0122058568765737","0.00479351314520934","0.00285280602975342","-0.00141995410972602","0.00993484138318673","-0.00534921543178589","-0.0199431960944798","0.00479351314520934","0.00285280602975342","-0.0142007997471573","0.271004114751442","0.0207819605243224","0.0218754531026924","0.0213312073946691","0.0209234412589185","0.0215168763272282","0.020773246271837","0.022534520008721","0.0225851011157962","0.0213135331502011","0.0219898402645326","-0.000419318113669408","0.030128148794661","0.0587821260150719","0.0186437730990498","0.0219810687253832","0.945159950145409","0.944329040299128","0.956792687993353","0.952638138761944","0.934773577066888","1","1",NA,"1",NA,NA,"0.0448691316992106","0.991275446614042",NA,"0.58412962193602",NA,NA,"0.0432073120066473","1","0.4814"
"180","Cond84","0.45","1","0.6","0.3","30","80","1.5","PSMMA","0.299902157431779","0.362686855886795","0.110268960155821","0.0998425800405511","-0.00230655140694405","-0.0179365054179642","0.00959555644691684","0.00544620759946553","-0.000273916345533222","0.0176977795299786","-0.00384550652568865","-0.0247272614472176","0.0870195604761064","0.0823438800263629","-0.0027434822439682","0.480133558663034","0.0207951132257044","0.0225007095924215","0.0216648534762794","0.0212638211260929","0.0202012126442754","0.0208854885515137","0.0221182710818313","0.0217720842379956","0.0214015290861021","0.0207340955879179","0.00434598863821237","-0.0169967311039414","0.0049495262838288","0.00647616245418291","0.0263787601777199","0.950019992003199","0.924030387844862","0.917632946821272","0.947620951619352","0.866053578568573","1","1",NA,"1",NA,"0.999600159936026",NA,"0.991203518592563",NA,"0.757696921231507",NA,"0.999600159936026",NA,"1","0.5002"
"181","Cond85","0.9","1","0","0","30","80","1.5","PSMMA","0.000857986016924329","0.14263029397514","9.53999112899164e-05","0.0450951786696037","-0.00222878755977876","-0.00127350303246971","-0.000520177465712208","-1.40075409292646e-05","-0.00104457902964135","0.000601610307777948","-0.00222878755977876","-0.00446434974288025","-0.000520177465712208","-1.40075409292646e-05","-0.0231638738432464","0.0256365258339726","0.0217376364434444","0.0202200841856703","0.021010383503247","0.0220562026310222","0.0214875946979055","0.0221160113180211","0.0217712806291218","0.0220459378382002","0.022793907548508","0.0227759263653824","0.0174064404638064","0.0767156273538546","0.0492877407398666","0.0334465968519985","0.0599569977742764","0.953563714902808","0.964362850971922","0.953563714902808","0.961123110151188","0.956803455723542","1",NA,"0.0485961123110151","1",NA,NA,"0.0458963282937365","0.502699784017279",NA,"0.185745140388769",NA,NA,"0","1","0.3704"
"182","Cond86","0.9","1","0","0.3","30","80","1.5","PSMMA","0.00149151567010301","0.143542381604919","0.0733383944411753","0.0449338448679239","-0.00139865086495634","-0.00464604131041852","-0.000245570824752889","-0.000127695444314597","-5.34525971709951e-05","0.000310070769245323","-0.00139865086495634","-0.0161835175732493","-0.0033484619703512","-0.000127695444314597","-0.00118958431730272","0.0122307374595681","0.0208083785922622","0.0203937724756102","0.0214208292714533","0.0221744373548279","0.022045895277064","0.0221508689908682","0.0217284859483413","0.0219669418731504","0.0226007345410095","0.0224736306454696","0.0645168191578934","0.0654471101081113","0.0254944659133633","0.0192247126436692","0.0194020411976906","0.963944856839873","0.952810180275716","0.95440084835631","0.953870625662778","0.955461293743372","1",NA,"0.0402969247083775","1",NA,"0.914103923647932",NA,"0.531283138918346",NA,"0.210498409331919",NA,NA,"0.0121951219512195","1","0.3772"
"183","Cond87","0.9","1","0.6","0","30","80","1.5","PSMMA","0.140507638423716","0.142895607597854","-0.000194777155740208","0.0510206784302968","-8.93595863287775e-05","-0.00427282377625475","0.000656674385924591","0.000135141276495959","-0.000528256787311203","0.00429380964470251","-0.000317988357541462","-0.0149508576508511","0.000656674385924591","0.000135141276495959","-0.0103537781849156","0.190979934128051","0.0209083481979725","0.0211688381621781","0.0214067833791218","0.0221564673930066","0.0222272804467426","0.0217044790376496","0.0220318924120768","0.0222950577989512","0.0223052337846614","0.0227013119971625","0.0380771753052366","0.0407700339190418","0.0414949973612407","0.00671435518198932","0.0213265654138703","0.957495692130959","0.95807007466973","0.956346927053418","0.956921309592188","0.950603101665709","1","1",NA,"1",NA,NA,"0.0436530729465824","0.628948879954049",NA,"0.232050545663412",NA,NA,"0.0344629523262493","1","0.3482"
"184","Cond88","0.9","1","0.6","0.3","30","80","1.5","PSMMA","0.14101736742156","0.180931977267441","0.0721108634531389","0.0508559201238523","-0.000343194194352332","-0.00471175462186898","0.00194149573184178","0.000484398080334313","-0.000621241565225391","0.00542415098714194","-0.00121685080578198","-0.0130207901694027","0.0269237620917334","0.0238176615202294","-0.0122157177318284","0.223493549892231","0.020686720409139","0.02119761481546","0.021721277637058","0.0216564665677934","0.0215910214179974","0.0216795527122716","0.0219222631799663","0.022026330407725","0.0223043197988082","0.0223960931500849","0.0479937024089142","0.0341853727796674","0.0140439607542492","0.0299150015533137","0.0372873388665324","0.955119214586255","0.953716690042076","0.949041608228144","0.96026180458158","0.945769050958392","0.999064983637214","1",NA,"1",NA,"0.918186068256195",NA,"0.63627863487611",NA,"0.273024777933614",NA,"0.900888265544647",NA,"1","0.4278"
"185","Cond89","0.45","1","0","0","30","120","1.5","PSMMA","-0.000252317683176286","0.306518031116817","-6.63190406297063e-05","0.0998196674910123","0.000380011713863705","-0.0064039005897158","0.000126986313012296","-1.85043802077108e-07","-0.000903340822306931","0.00198801310069524","0.000380011713863705","-0.0104462053445646","0.000126986313012296","-1.85043802077108e-07","-0.00904972782431147","0.0536462742118664","0.0193217001682453","0.0179016692494354","0.0172038434718303","0.0194467142580579","0.0173150228110648","0.0190767802192315","0.0178109786702155","0.0174960719921781","0.0195034769599543","0.0181061482759051","-0.0126759005098455","-0.00506604037625346","0.0169862345484764","0.00291888393808905","0.0456901196996813","0.9478324761205","0.939750183688464","0.951873622336517","0.949669360764144","0.957016899338722","1",NA,"0.0525349008082292","1",NA,NA,"0.047391623806025","0.995591476855254",NA,"0.587068332108744",NA,NA,"0","1","0.5444"
"186","Cond90","0.45","1","0","0.3","30","120","1.5","PSMMA","0.00238337126658005","0.306497028912691","0.110626684316698","0.100292818220339","-0.00344253593387298","-0.00538912503989075","0.00181337520531724","-0.000387874839248874","-0.000296405908812005","0.00234016209383997","-0.00344253593387298","-0.00879148006590612","0.0163918426780828","-0.000387874839248874","-0.00295540512343386","0.0638258427605055","0.0194704072315732","0.0174363054133638","0.0166574410720715","0.0201439867280717","0.0173135226552895","0.0190891743375032","0.0180290661967122","0.0172844928991509","0.0195387215600499","0.017881839539168","-0.019580119179624","0.0339957788818096","0.0376439468923419","-0.030046940369473","0.0328250290361827","0.943015983321751","0.954482279360667","0.953439888811675","0.947533009034051","0.953092425295344","1",NA,"0.0576789437109104","1",NA,"1",NA,"0.996525364836692",NA,"0.60632383599722",NA,NA,"0.0444753300903405","1","0.5756"
"187","Cond91","0.45","1","0.6","0","30","120","1.5","PSMMA","0.300042983537604","0.306133754291724","0.000135180696901844","0.100337673738599","-0.00243558319646448","-0.0104392060311432","0.00503423323224539","0.00298845193754832","-0.00146917832542793","0.0090868528198487","-0.00405872379975065","-0.0170500735132842","0.00503423323224539","0.00298845193754832","-0.0146423399176609","0.245785034982563","0.0178302281259461","0.0183281437053818","0.0177974510562149","0.0180079300993905","0.0176816490779234","0.0174608350581353","0.0190601001931564","0.0184253730897283","0.0179491531165823","0.017929619091882","-0.02071723733435","0.039936204099035","0.035281571025536","-0.00326394996447623","0.0140241451951586","0.936427850655903","0.947191389169189","0.950891355533132","0.944500504540868","0.918264379414733","1","1",NA,"1",NA,NA,"0.0497813656239489","0.997309115371678",NA,"0.731247897746384",NA,NA,"0.0491086444668685","1","0.5946"
