"","Cond.","Rho","HetInd","a.ps","b.s","K","Nbar","postVar","Method","a.para","cp.para","b.para","beta1.para","a.bias","cp.bias","b.bias","ab.bias","beta1.bias","a.Ebias","cp.Ebias","b.Ebias","ab.Ebias","beta1.Ebias","a.empSE","cp.empSE","b.empSE","beta1.empSE","a.meanSE","cp.meanSE","b.meanSE","beta1.meanSE","a.seRbias","cp.seRbias","b.seRbias","beta1.seRbias","a.CoverageRate","cp.CoverageRate","b.CoverageRate","beta1.CoverageRate","ab.CoverageRate","a.power","a.typeIerror","cp.power","cp.typeIerror","b.power","b.typeIerror","beta1.power","beta1.typeIerror","ab.power","ab.typeIerror","ConvergenceRate","posDefRate"
"160","Cond160","0.9","0","0.6","0.3","5","120","1.5","PSMMA","0.13874916170236","0.178003414522183","0.0726362102069013","0.0546191125170579","-0.00100801868824331","-0.0134217834324558","0.0020253786731146","0.000447242979596246","-0.0031770266962525","-0.00363252172436783","-0.0377009156495228","0.0278838704186988","0.0221886046352072","-0.0581669410183165","0.0420288477462874","0.0532629543384351","0.0432795171122286","0.0784929009198987","0.0459644058105794","0.0534785840630461","0.0468239538123849","0.0618977084787224","0.0936394470780996","0.00404839962952427","0.0818964012691071","-0.211422845208786","0.957928802588997","0.959007551240561","0.956850053937433","0.959007551240561","0.996763754045307","0.84789644012945",NA,"0.897518878101402",NA,"0.352750809061489",NA,"0.207119741100324",NA,"0.16504854368932",NA,"1","0.1854"
"161","Cond161","0.45","0","0","0","10","80","1.5","PSMMA","0.000212049845003676","0.299110053415407","-0.000236133387193349","0.100374735932649","-4.908563740209e-05","-0.0117115902885045","0.000421789228993605","-0.000197776093724243","-0.00109388174912944","-4.908563740209e-05","-0.019577393261736","0.000421789228993605","-0.000197776093724243","-0.0108979788486162","0.039425788502816","0.0388436913018326","0.0363313989037308","0.0449068845483033","0.0405036697005972","0.0390492884115383","0.0383287243400893","0.0430614553530979","0.0273394962716914","0.00529293439462762","0.0549751866601897","-0.041094571885085","0.950649350649351","0.948051948051948","0.953896103896104","0.948051948051948","1",NA,"0.0506493506493507","1",NA,NA,"0.0454545454545455","0.677922077922078",NA,NA,"0","1","0.308"
"162","Cond162","0.45","0","0","0.3","10","80","1.5","PSMMA","0.000520671657687375","0.301208940444088","0.110328230785355","0.0996892916677535","-0.0011865476594721","-0.0153915153233868","-0.00227225335553087","-0.000194662991638364","0.00240730774731052","-0.0011865476594721","-0.025549565860652","-0.0205953937569394","-0.000194662991638364","0.0241481076556712","0.0389422718095751","0.037798667298765","0.0348619435852936","0.0430245222347903","0.0403654535961899","0.0391838583994989","0.0380287252892572","0.0424832001670182","0.0365459363432619","0.0366465592499634","0.0908377840786685","-0.0125817101423698","0.95189701897019","0.945121951219512","0.964769647696477","0.952574525745257","1",NA,"0.0474254742547425","1",NA,"0.808943089430894",NA,"0.705284552845528",NA,NA,"0.00948509485094851","1","0.2952"
"163","Cond163","0.45","0","0.6","0","10","80","1.5","PSMMA","0.299988175467213","0.299960622950376","-0.000151942311287547","0.0995102656238765","-0.00649010591300283","-0.00628237907466903","0.00137940797422176","0.000912336071116979","-0.00308972421343371","-0.0108172695521996","-0.0104720063134892","0.00137940797422176","0.000912336071116979","-0.031049301236036","0.0362645323864118","0.0399851572313302","0.038522336120743","0.0427693912660239","0.0369640261574981","0.041247296630993","0.0406723890940669","0.0420227541438842","0.0192886472003253","0.0315651978648182","0.0558131512737155","-0.017457277273263","0.948994252873563","0.952586206896552","0.94683908045977","0.951867816091954","1","1",NA,"1",NA,NA,"0.0538793103448276","0.665948275862069",NA,NA,"0.048132183908046","1","0.2784"
"164","Cond164","0.45","0","0.6","0.3","10","80","1.5","PSMMA","0.300137889622957","0.357385799014954","0.110245461004718","0.100054448498267","-0.0100796217668917","-0.0102127367536628","0.00179076913945587","-0.000134072894471032","0.000784969457366063","-0.0167916516297793","-0.014288112149128","0.0162434727301765","-0.00202595337952067","0.00784542285873131","0.036316192572056","0.03706903330948","0.0352583914239421","0.041144554522843","0.0368137061170569","0.0385807960257521","0.0386611625879467","0.0387802682842654","0.0136994962787973","0.0407823614835262","0.0965095407527293","-0.0574629198443479","0.941298342541437","0.948204419889503","0.963397790055249","0.948204419889503","1","1",NA,"1",NA,"0.827348066298343",NA,"0.74585635359116",NA,"0.820441988950276",NA,"1","0.2896"
"165","Cond165","0.9","0","0","0","10","80","1.5","PSMMA","-5.51772465035293e-05","0.140725463229767","-0.000196347519123423","0.0506735261980431","-0.000887713704397513","-0.00756154846275494","0.00220935346179476","-8.44381880385593e-05","-0.00292440848485735","-0.000887713704397513","-0.0268663122124847","0.00220935346179476","-8.44381880385593e-05","-0.0577107753154603","0.0375110285771617","0.0371827044344889","0.0359050901640688","0.0431005637859739","0.0397662718485436","0.0399821456529823","0.0396914221020339","0.04317968181385","0.0601221389262297","0.0752888005611762","0.105453904186382","0.00183566108946878","0.957680250783699","0.963949843260188","0.95846394984326","0.950626959247649","1",NA,"0.0423197492163009","0.931034482758621",NA,NA,"0.0415360501567398","0.221786833855799",NA,NA,"0","1","0.2552"
"166","Cond166","0.9","0","0","0.3","10","80","1.5","PSMMA","0.000138624754577213","0.140698732919299","0.0725762573774328","0.0504017613488682","0.00346354798061498","-0.000766704669311274","0.000517661560942112","0.000293023646549136","0.00210707920680886","0.00346354798061498","-0.00272463245902519","0.0071326571477779","0.000293023646549136","0.0418056661199636","0.0363850168472264","0.0371043988007292","0.0372871947615846","0.0416931678354224","0.0396520325160243","0.0403188534521733","0.039190435398748","0.0437050565768464","0.0897901375864526","0.0866327108197441","0.05104274133071","0.048254638490547","0.957153787299158","0.958684009181331","0.949502677888294","0.970925784238715","1",NA,"0.0436113236419281","0.933435348125478",NA,"0.452945677123183",NA,"0.248661055853099",NA,NA,"0.00229533282325937","1","0.2614"
"167","Cond167","0.9","0","0.6","0","10","80","1.5","PSMMA","0.138701174657558","0.140104857627364","-0.00032904610846938","0.051101826049582","-0.00126511280963436","-0.00221995789311045","0.00289994977806668","0.00074290027795855","-0.00086121537079126","-0.00456056991859597","-0.00792248723814731","0.00289994977806668","0.00074290027795855","-0.0168529275246575","0.0355782306244124","0.0379529900180965","0.0358696967265014","0.0414771121684849","0.0385136700094379","0.0407089210987474","0.0399374646235541","0.0437407514933086","0.0825066152393576","0.072614333662166","0.113404022567252","0.0545756251213563","0.956306677658697","0.95795548227535","0.96042868920033","0.95795548227535","1","0.952184666117065",NA,"0.920032976092333",NA,NA,"0.0379225061830173","0.244023083264633",NA,NA,"0.0123660346248969","1","0.2426"
"168","Cond168","0.9","0","0.6","0.3","10","80","1.5","PSMMA","0.138762332822666","0.177395041199914","0.072388240062313","0.0551378334993337","-0.00187992727265948","-0.00447348948793514","0.000737875353844733","3.39154499275003e-05","-4.41714109224054e-05","-0.00677391059381366","-0.0126088346598532","0.0101933042329742","0.00168821586322478","-0.000801108932271281","0.0359662401822897","0.0384305964518742","0.036868123878695","0.042848547105334","0.0389073391194437","0.0405344538412389","0.0393075977460796","0.043532671664084","0.0817738780102524","0.0547443335155967","0.0661675618594265","0.0159661086540055","0.96073717948718","0.949519230769231","0.955929487179487","0.959134615384615","0.998397435897436","0.946314102564103",NA,"0.981570512820513",NA,"0.453525641025641",NA,"0.27724358974359",NA,"0.294070512820513",NA,"1","0.2496"
"169","Cond169","0.45","0","0","0","10","120","1.5","PSMMA","-0.000385837985704935","0.300611368591369","-0.000174137254745619","0.100402039729753","0.00092791065467852","-0.00789872097593736","-6.69466332798275e-05","-2.55327065008347e-05","-0.00185572868731387","0.00092791065467852","-0.0131377615772648","-6.69466332798275e-05","-2.55327065008347e-05","-0.018482977958504","0.0329649943202641","0.0323815490768613","0.0284201314598759","0.0367256390200539","0.0335834900446278","0.0322844581453463","0.0313249455932007","0.0346871722074074","0.0187621972069774","-0.00299834116288016","0.102209735990346","-0.0555052782480754","0.944735311227458","0.942408376963351","0.966259453170448","0.945317044793485","1",NA,"0.0535194880744619","1",NA,NA,"0.0343222803955788","0.802792321116928",NA,NA,"0","1","0.3438"
"170","Cond170","0.45","0","0","0.3","10","120","1.5","PSMMA","-0.000306235957144077","0.300396146582344","0.109781849784579","0.100159076781688","0.0001499051127793","-0.00681054930696096","-7.07087239280081e-05","-4.3446588347252e-05","-0.00271264336470774","0.0001499051127793","-0.0113359465233588","-0.000644083917940471","-4.3446588347252e-05","-0.0270833503250071","0.0329453159250182","0.0324090299892645","0.0286844791470132","0.0351652684507089","0.0335528757563238","0.0325970726937617","0.0311313621222191","0.0352047421562441","0.0184414632018816","0.00580217009146616","0.0853033782717519","0.00112251966995386","0.948398576512456","0.940688018979834","0.963819691577699","0.943653618030842","1",NA,"0.0510083036773428","1",NA,"0.940094899169632",NA,"0.787069988137604",NA,NA,"0.0172004744958482","1","0.3372"
"171","Cond171","0.45","0","0.6","0","10","120","1.5","PSMMA","0.300071734353886","0.300725676906898","-1.83542928763755e-05","0.099903994547393","-0.00447993306251532","-0.00549851169783499","0.000727326936002704","0.000365292973993718","-0.000557029747945425","-0.00746477016930877","-0.00914207219415004","0.000727326936002704","0.000365292973993718","-0.00557565040786414","0.0303162338031918","0.0329495453334296","0.0301498742331985","0.0353762976655805","0.0308985593172777","0.0340187591821767","0.0332458340780188","0.0344716261286157","0.0192083725790714","0.0324500334656275","0.102685663657305","-0.0255728156043037","0.941987363584147","0.955198161975876","0.963239517518667","0.951751866743251","1","1",NA,"1",NA,NA,"0.0367604824813326","0.805858701895462",NA,NA,"0.0338885697874785","1","0.3482"
"172","Cond172","0.45","0","0.6","0.3","10","120","1.5","PSMMA","0.299710298220487","0.356764719568955","0.110103230559112","0.100263116518822","-0.0055338126651815","-0.00566179959034641","0.00145654146238575","0.000274019130467581","0.000337496488784602","-0.0092319361363927","-0.00793492080324958","0.0132288712600832","0.00415192175586438","0.00336610810138986","0.0298870585738952","0.0327401673242362","0.0289156060598861","0.0343747491782726","0.0306211297149394","0.0321750580576475","0.031764310689633","0.0322165835501039","0.0245615050818499","-0.017260426954823","0.0985178945876869","-0.0627834581999742","0.943763919821826","0.942093541202673","0.962138084632517","0.932071269487751","1","1",NA,"1",NA,"0.944877505567929",NA,"0.848552338530067",NA,"0.942650334075724",NA,"1","0.3592"
"173","Cond173","0.9","0","0","0","10","120","1.5","PSMMA","0.000315393197746754","0.140733740872437","6.47339755400613e-05","0.0505953445419582","0.00235002506846413","-0.00308709636843814","0.000868977485823639","-5.18433512431138e-05","-0.00204212121196015","0.00235002506846413","-0.0109678615423018","0.000868977485823639","-5.18433512431138e-05","-0.0403618402137106","0.029882097235107","0.0321254632468856","0.0301278968128548","0.0355601221552726","0.0322637757564377","0.033213536458464","0.0321454015232725","0.0356202366909486","0.0797025223026389","0.0338694948370557","0.0669646714123384","0.0016905041949388","0.960831334932054","0.948840927258193","0.957633892885691","0.94484412470024","1",NA,"0.0383693045563549","0.975219824140687",NA,NA,"0.0431654676258993","0.323741007194245",NA,NA,"0","1","0.2502"
"174","Cond174","0.9","0","0","0.3","10","120","1.5","PSMMA","3.66350823349323e-05","0.140382101994681","0.0726742960953936","0.0506611187402848","0.00119063761789766","-0.00273860881556617","-0.000420616033065206","2.39002949009665e-05","9.21620507740614e-05","0.00119063761789766","-0.00975412384005303","-0.00578768637143858","2.39002949009665e-05","0.00181918704256274","0.0300880177134518","0.0318830557180046","0.0292881860760924","0.0345113677217171","0.0323208647017529","0.0329532521112935","0.0321439950877752","0.035446222509814","0.0742105049779586","0.0335663056500734","0.0975071998062044","0.0270883146572198","0.960919540229885","0.952490421455939","0.963218390804598","0.955555555555556","1",NA,"0.0383141762452107","0.983141762452107",NA,"0.633716475095785",NA,"0.354789272030651",NA,NA,"0.00306513409961686","1","0.261"
"175","Cond175","0.9","0","0.6","0","10","120","1.5","PSMMA","0.138655667904382","0.140779990510274","0.000108593092249575","0.0509827542143526","-0.00417436478866102","-0.00151389991132034","0.00134756048537211","0.00039311245482184","-0.000611029810658578","-0.0150529900859865","-0.00537682914252598","0.00134756048537211","0.00039311245482184","-0.0119850294491655","0.0297889211188405","0.0314734243176782","0.0304570126836518","0.0360782092240886","0.0318602069496392","0.0336812532738559","0.0325594263606893","0.0361792471536648","0.0695320861918949","0.0701489909039711","0.0690288866762698","0.00280052507452806","0.955190440627334","0.9596713965646","0.9596713965646","0.961911874533234","1","0.994025392083644",NA,"0.980582524271845",NA,NA,"0.041075429424944","0.334578043315907",NA,NA,"0.017176997759522","1","0.2678"
"176","Cond176","0.9","0","0.6","0.3","10","120","1.5","PSMMA","0.138405995688714","0.179568455878878","0.0730227451677702","0.0554824825498146","-0.00109948247264765","-0.00632859042849304","0.00156790552911435","0.000392439486562036","-0.0018520818958431","-0.00397194668907425","-0.0176216652237678","0.0214714679037618","0.0194146534891498","-0.0333813811265604","0.0293682696679573","0.0312588074341634","0.0297758165329607","0.0351671112749814","0.0317789001248466","0.0333334603423619","0.032288767547949","0.0357313969361914","0.0820828221800036","0.0663701874285547","0.0843957045546175","0.0160458348937951","0.964622641509434","0.949685534591195","0.960691823899371","0.944182389937107","1","0.992138364779874",NA,"0.998427672955975",NA,"0.651729559748428",NA,"0.37814465408805",NA,"0.541666666666667",NA,"1","0.2544"
"177","Cond177","0.45","0","0","0","30","80","1.5","PSMMA","-0.00020710182375087","0.300299665149925","1.02239378443732e-05","0.0997548370395352","0.000311176671116202","-0.00705994416289572","-4.41784469331852e-05","-5.96837474061441e-06","-0.000691019804996955","0.000311176671116202","-0.0117548318932873","-4.41784469331852e-05","-5.96837474061441e-06","-0.00692718093181879","0.0220504837436541","0.0203851163144461","0.0200118773272559","0.0213074235721587","0.0225400025677024","0.0209747502622764","0.0212449132037719","0.021479274557745","0.0221999131510725","0.02892472815632","0.0616152026295259","0.00806531043062403","0.952287066246057","0.95583596214511","0.962145110410095","0.947555205047319","1",NA,"0.0473186119873817","1",NA,NA,"0.0378548895899054","0.988170347003155",NA,NA,"0","1","0.5072"
"178","Cond178","0.45","0","0","0.3","30","80","1.5","PSMMA","0.000596507852174061","0.300873187197847","0.109666668157847","0.10042367906928","5.2820117652522e-05","-0.00923243054527776","-0.00039333712139981","-8.20271436971191e-06","-0.00106805029609765","5.2820117652522e-05","-0.0153427273318422","-0.00358666063268806","-8.20271436971191e-06","-0.0106354428158406","0.0238430394532304","0.0208662758518788","0.020453719129018","0.0209580408529166","0.0226248984856619","0.0209458653776148","0.0210728175092491","0.0215427037315437","-0.0510900034350863","0.00381426596202321","0.03026825470351","0.0278968288462778","0.936925647451963","0.948621553884712","0.955722639933166","0.951545530492899","1",NA,"0.0618212197159566","1",NA,"0.99874686716792",NA,"0.991228070175439",NA,NA,"0.0430242272347535","1","0.4788"
"179","Cond179","0.45","0","0.6","0","30","80","1.5","PSMMA","0.299785957016638","0.299219074664914","-0.000271748440525504","0.100179520911866","-0.00604836263119968","-0.00347686306934266","0.00112451302772943","0.000640181986473715","-0.000809926283434343","-0.0100878017959727","-0.00580989543069125","0.00112451302772943","0.000640181986473715","-0.0080847490191822","0.020849937296994","0.0219731150019669","0.0218297487960387","0.0214721222110392","0.0206632873102144","0.022157328677923","0.0223714906447435","0.0213525638611799","-0.00895206465712156","0.00838359403933457","0.0248166780921997","-0.00556807327585899","0.941775244299674","0.947068403908795","0.953175895765472","0.947882736156352","1","1",NA,"1",NA,NA,"0.0468241042345277","0.99185667752443",NA,NA,"0.0447882736156352","1","0.4912"
"180","Cond180","0.45","0","0.6","0.3","30","80","1.5","PSMMA","0.299770836027189","0.355729353801227","0.110439463548237","0.100064096033893","-0.00532951472798894","-0.00361610657097658","0.00011590728677287","-0.000553711604313437","-0.000249990299862665","-0.00888931491572039","-0.00508266542012322","0.00104950968656455","-0.00836257377306931","-0.00249830168633106","0.0205206931478372","0.020769718745533","0.0206799509428104","0.0198714621845177","0.0206930842747205","0.0212460952650301","0.0216073385217354","0.0201031589573673","0.00840084326788329","0.022936108347617","0.0448447668705597","0.0116597747411901","0.944223107569721","0.950420540061974","0.957060646303674","0.950863213811421","1","1",NA,"1",NA,"0.999557326250553",NA,"0.99601593625498",NA,"0.999557326250553",NA,"1","0.4518"
"181","Cond181","0.9","0","0","0","30","80","1.5","PSMMA","0.000170348063902362","0.139492624836801","0.000317941472515287","0.0507900770089316","7.30630054454638e-05","0.00120448820529755","-0.000421181356625498","2.59695402528977e-06","-0.000729430539597045","7.30630054454638e-05","0.0043173902803347","-0.000421181356625498","2.59695402528977e-06","-0.0143616742197255","0.0206395319557143","0.0205568482586552","0.0213427103157579","0.0216444740835397","0.02197152743236","0.0217370679500293","0.021913363746501","0.0223035337024797","0.0645361280238229","0.057412482522807","0.0267376271476507","0.0304493246819622","0.957446808510638","0.958484691229891","0.955889984431759","0.95433316035288","1",NA,"0.0425531914893617","1",NA,NA,"0.0435910742086144","0.632070576024909",NA,NA,"0","1","0.3854"
"182","Cond182","0.9","0","0","0.3","30","80","1.5","PSMMA","-5.32232260504785e-05","0.140552944776612","0.0731271605553565","0.0511284233354891","0.00102724132875025","-0.00268537336066991","-0.00100795993296936","4.70450160361575e-05","-0.00128284429727651","0.00102724132875025","-0.00955288900185596","-0.0137836602066117","4.70450160361575e-05","-0.025090628921977","0.0210996728386812","0.0209692302056753","0.0209192068596702","0.0218261160693531","0.0219202729737294","0.0216857603517557","0.0218926169140301","0.0222964218494786","0.0388916046861048","0.0341705508047922","0.0465318814852651","0.0215478456465191","0.952904238618524","0.950287807430665","0.95447409733124","0.955520669806384","1",NA,"0.0470957613814757","1",NA,"0.913134484563056",NA,"0.631606488749346",NA,NA,"0.00994243851386709","1","0.3822"
"183","Cond183","0.9","0","0.6","0","30","80","1.5","PSMMA","0.139214305411053","0.14005140343189","-0.000215205380932042","0.0512127094197745","-0.00190815795228294","-0.00137046083568016","0.00117520998961403","0.000345318661602282","-0.00162825897137365","-0.00685331132690994","-0.00489270654237548","0.00117520998961403","0.000345318661602282","-0.0317940407727176","0.0201946723486391","0.0219401778074526","0.0213917073369755","0.0209419134303502","0.0216216445663905","0.0219807477998191","0.0221695084264564","0.0222242317369579","0.070660825445262","0.00184911866815694","0.0363599350546641","0.0612321462827387","0.959612277867528","0.9520732364028","0.960689283791061","0.963381798599892","1","1",NA,"1",NA,NA,"0.0393107162089391","0.61389337641357",NA,NA,"0.0285406569736134","1","0.3714"
"184","Cond184","0.9","0","0.6","0.3","30","80","1.5","PSMMA","0.138543519603335","0.178982948889092","0.0721382410265518","0.055539358265034","0.000980187212359547","-0.00521928010068651","0.00015168023186068","0.000116131201531035","-0.000782826520401241","0.00353747044670844","-0.014580383587044","0.00210263280199549","0.00580987995245349","-0.0140949867779457","0.0202108904110842","0.0203510004081268","0.0210651159009711","0.0213111506566619","0.0214773569912771","0.0217345880827637","0.0219180234515805","0.0220874993837489","0.0626625821244534","0.0679862241113405","0.0404890984041558","0.0364292261640195","0.958713136729223","0.958713136729223","0.952815013404826","0.958176943699732","0.999463806970509","1",NA,"1",NA,"0.91313672922252",NA,"0.724932975871314",NA,"0.900268096514745",NA,"1","0.373"
"185","Cond185","0.45","0","0","0","30","120","1.5","PSMMA","-0.00019692117685517","0.29900255845587","0.000334564536159958","0.100229855812457","0.000528339556735371","-0.00212711470174298","-0.000316343228338244","-1.64020146976213e-05","-0.00108755685104067","0.000528339556735371","-0.003557017559863","-0.000316343228338244","-1.64020146976213e-05","-0.0108506277119228","0.0198889532707975","0.0178919893625444","0.0164663160115057","0.0185328415899563","0.0188662845295279","0.0177251620906275","0.0174023291614867","0.0181744922423735","-0.0514189322758996","-0.00932413207590021","0.0568441143317629","-0.019335909490375","0.934857934857935","0.947331947331947","0.955994455994456","0.942134442134442","1",NA,"0.0668745668745669","1",NA,NA,"0.0436590436590437","0.998960498960499",NA,NA,"0.000346500346500347","1","0.5772"
"186","Cond186","0.45","0","0","0.3","30","120","1.5","PSMMA","-0.000286679893586507","0.299150176289012","0.110405800341103","0.100113623810867","-2.85669513660416e-05","-0.00294412727479324","-0.00133562171170834","-2.16061036119546e-05","-0.000617697581332896","-2.85669513660416e-05","-0.0049208182179857","-0.0120973871624669","-2.16061036119546e-05","-0.00616996526366726","0.0184871582798578","0.0173788898488389","0.0164977896627036","0.0178251693464569","0.0189284532118438","0.0176222582688306","0.0172804821282574","0.0180814958017438","0.0238703496397722","0.0140036804484314","0.0474422623609472","0.0143800291769901","0.951977401129944","0.950918079096045","0.957980225988701","0.951271186440678","1",NA,"0.047316384180791","1",NA,"1",NA,"0.997175141242938",NA,NA,"0.0374293785310734","1","0.5664"
"187","Cond187","0.45","0","0.6","0","30","120","1.5","PSMMA","0.300173381380204","0.299647758275656","-0.000363906172836458","0.100318150092229","-0.00422960337296995","-0.00426077265193813","0.00191510973954855","0.00111201328200289","-0.00126099138734295","-0.00704526722776375","-0.00710963545406956","0.00191510973954855","0.00111201328200289","-0.0125699226529162","0.0175646367795417","0.018737887122212","0.0179855383065934","0.0181662082325303","0.0173451553595146","0.0186607835549314","0.0183666273718476","0.01792649698194","-0.0124956423968157","-0.00411484853002268","0.0211886382691382","-0.0131954476972868","0.935862068965517","0.943103448275862","0.946206896551724","0.946896551724138","1","1",NA,"1",NA,NA,"0.0537931034482759","0.998275862068966",NA,NA,"0.0524137931034483","1","0.58"
"188","Cond188","0.45","0","0.6","0.3","30","120","1.5","PSMMA","0.300118868908236","0.355094477825757","0.110694377558994","0.100132018680936","-0.00496683385897317","-0.00191693715802034","0.000239905480482721","-0.000426394629391872","-5.37987486266381e-05","-0.00827477771897737","-0.00269919314115743","0.00216727792118317","-0.00641745551270529","-0.000537278178701929","0.0177949520226969","0.0176520669785426","0.0170143352435871","0.0174406052877145","0.0173751124804734","0.0178089319289467","0.0176528816082966","0.0168018735428007","-0.023593182026453","0.00888649191025504","0.0375299037880523","-0.0366232555795363","0.938541666666667","0.946875","0.953819444444444","0.936111111111111","1","1",NA,"1",NA,"1",NA,"0.999305555555556",NA,"1",NA,"1","0.576"
"189","Cond189","0.9","0","0","0","30","120","1.5","PSMMA","0.000241133556376245","0.140423479566889","-0.000432846883708822","0.050599985774029","0.000238447094652267","-0.001048953311565","0.00155371069194476","2.6705375615046e-05","-0.000438665171952634","0.000238447094652267","-0.00373496410571909","0.00155371069194476","2.6705375615046e-05","-0.00866927461030592","0.017481438850003","0.0171796765936761","0.0169196333288805","0.0177593165725255","0.0179295319922467","0.0178770635841858","0.0178523618554635","0.0182642307982605","0.0256325092052496","0.0405937205340904","0.0551269940933619","0.0284309491118683","0.956281407035176","0.955276381909548","0.95678391959799","0.95427135678392","1",NA,"0.0417085427135678","1",NA,NA,"0.04321608040201","0.789949748743719",NA,NA,"0","1","0.398"
"190","Cond190","0.9","0","0","0.3","30","120","1.5","PSMMA","8.22510454981327e-05","0.140295713773322","0.0734319872023478","0.050765721469932","0.00038759604507419","-0.000837659754982826","-0.000477073525752825","3.99030830731949e-05","-0.000461650164475146","0.00038759604507419","-0.00298533623178347","-0.00649680805230301","3.99030830731949e-05","-0.00909373788272822","0.0175076486274215","0.0173551161571621","0.0168066202158081","0.0183430306420005","0.0179725127638599","0.0177816296645938","0.0178436681985692","0.0183548421468157","0.026552059978531","0.0245756642346501","0.0617047311978726","0.000643923299574902","0.952884615384615","0.952403846153846","0.955769230769231","0.946153846153846","1",NA,"0.0471153846153846","1",NA,"0.986538461538462",NA,"0.789903846153846",NA,NA,"0.0221153846153846","1","0.416"
"191","Cond191","0.9","0","0.6","0","30","120","1.5","PSMMA","0.138949662732422","0.13979593513563","-0.00040368803150374","0.0504261068698666","-0.00181887423342498","0.00022736693037153","0.000367707174896617","8.8069344416475e-05","0.000462178831199412","-0.00654508329727872","0.000813210091376824","0.000367707174896617","8.8069344416475e-05","0.00916546725274962","0.0169662180726319","0.0175032626440247","0.017481392114941","0.0174560638970835","0.0176791595565175","0.0180376937011776","0.0181005911225237","0.0182767807186596","0.0420212377816585","0.0305332250347805","0.0354204632852719","0.0470161444421141","0.959203496843128","0.954832442933463","0.956775133559981","0.963088878096163","1","1",NA,"1",NA,NA,"0.0456532297231666","0.785818358426421",NA,NA,"0.0359397765905779","1","0.4118"
"192","Cond192","0.9","0","0.6","0.3","30","120","1.5","PSMMA","0.138292774839409","0.178440458955506","0.0730916889164553","0.0551555850617123","-0.000200713489896655","-0.00152253874810484","-0.000851992558941187","-0.000286524784775851","1.37872246927088e-05","-0.000725683211323651","-0.00426623748060539","-0.0116564902463127","-0.0141730954306346","0.000249969693500375","0.0166761861270693","0.0170056065425309","0.0170611734071951","0.0179552742271715","0.0176755966859156","0.0178826685462184","0.0179655827797265","0.0179992754837608","0.0599304032247575","0.0515748733509721","0.0530097989713861","0.00245060342897579","0.955686853766617","0.964057114721812","0.959133431806992","0.945347119645495","0.999507631708518","1",NA,"1",NA,"0.980797636632201",NA,"0.860167405219104",NA,"0.978828163466273",NA,"1","0.4062"
