,Cond.,Rho12,a.p.cs,b.s,cp.p.cs,K,beta,postVar,Method,a.para,cp.para,b.para,beta.para,a.bias,cp.bias,b.bias,ab.bias,beta.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta.Ebias,a.empSE,cp.empSE,b.empSE,beta.empSE,a.meanSE,cp.meanSE,b.meanSE,beta.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta.power,beta.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
156,Cond156,0.9,0,0.3,0.6,10,0.1,1.5,1,0,0.3,0.3,0.1,0.001467404,-0.008333916,-0.001544286,-0.000320369,-0.001036076,0.001467404,-0.01388986,-0.005147621,-0.000320369,-0.010360757,0.048299116,0.048566403,0.045587679,0.051942445,0.04576522,0.044055227,0.044002855,0.046879709,-0.052462587,-0.092886754,-0.034764311,-0.097468183,0.922762009,0.908296943,0.927947598,0.918395197,0.999727074,NA,0.077237991,0.999181223,NA,1,NA,0.587063319,NA,NA,0.064137555,1,0.7328
157,Cond157,0.9,0.6,0,0,10,0.1,1.5,1,0.3,0,0,0.1,-0.005047339,0.000117778,9.52E-05,3.26E-05,-0.000393829,-0.008412231,0.000117778,9.52E-05,3.26E-05,-0.003938288,0.044828112,0.054039424,0.052336942,0.0562999,0.043350398,0.050965978,0.050479844,0.051156318,-0.032963989,-0.056874157,-0.035483487,-0.091360402,0.925201381,0.92433832,0.925489068,0.919735328,0.999424626,0.999712313,NA,NA,0.07566168,NA,0.074510932,0.541714614,NA,NA,0.057249712,1,0.6952
158,Cond158,0.9,0.6,0,0.6,10,0.1,1.5,1,0.3,0.3,0,0.1,-0.009118696,-0.005032567,0.001234889,0.000114515,-0.000127415,-0.015197827,-0.008387611,0.001234889,0.000114515,-0.001274149,0.044845415,0.052059633,0.052581699,0.05169486,0.043011872,0.048206147,0.050329869,0.04776794,-0.040885861,-0.074020598,-0.042825353,-0.075963461,0.92734441,0.918051253,0.92396508,0.924246691,1,1,NA,0.999155168,NA,NA,0.07603492,0.581526331,NA,NA,0.06561532,1,0.7102
159,Cond159,0.9,0.6,0.3,0,10,0.1,1.5,1,0.3,0,0.3,0.1,-0.00611346,0.003803682,-0.002132287,-0.002789671,-0.001099915,-0.0101891,0.003803682,-0.007107622,-0.015498174,-0.010999146,0.045153668,0.054248958,0.050910768,0.055883441,0.042861236,0.050896571,0.048422069,0.050442121,-0.050769562,-0.061796354,-0.048883548,-0.097369102,0.919855796,0.9145868,0.920687743,0.923738214,0.997781475,1,NA,NA,0.0854132,1,NA,0.544925125,NA,1,NA,1,0.7212
160,Cond160,0.9,0.6,0.3,0.6,10,0.1,1.5,1,0.3,0.3,0.3,0.1,-0.008435502,-0.003718988,-0.001020075,-0.003599696,-0.000808259,-0.014059169,-0.006198313,-0.003400249,-0.019998314,-0.008082591,0.044495105,0.050721814,0.048048473,0.051176909,0.043584948,0.046254166,0.046243624,0.044834791,-0.020455208,-0.08808138,-0.037563094,-0.123925398,0.924888773,0.9097095,0.924365349,0.917560848,0.997906307,1,NA,0.998953154,NA,1,NA,0.628107825,NA,1,NA,1,0.7642
161,Cond161,0.45,0,0,0,30,0,1.5,1,0,0,0,0,-0.00013145,0.001705832,0.000105777,3.40E-05,0.000136471,-0.00013145,0.001705832,0.000105777,3.40E-05,0.000136471,0.027418858,0.027703041,0.027613973,0.02868955,0.026831973,0.026921832,0.027143696,0.027673926,-0.021404448,-0.02819941,-0.017030387,-0.035400493,0.936963351,0.936125654,0.936544503,0.933403141,1,NA,0.063036649,NA,0.063874346,NA,0.063455497,NA,0.066596859,NA,0,1,0.955
162,Cond162,0.45,0,0,0.6,30,0,1.5,1,0,0.3,0,0,0.000860166,-0.006020614,5.58E-05,-0.000209277,0.000313286,0.000860166,-0.010034356,5.58E-05,-0.000209277,0.000313286,0.027456178,0.026402252,0.027585691,0.027529203,0.026831022,0.025311127,0.026877313,0.026021943,-0.022769226,-0.04132697,-0.025679171,-0.054751301,0.935021798,0.930869836,0.938135769,0.925887482,1,NA,0.064978202,1,NA,NA,0.061864231,NA,0.074112518,NA,0.000830392,1,0.9634
163,Cond163,0.45,0,0.3,0,30,0,1.5,1,0,0,0.3,0,0.000612073,-0.000102775,-0.002069625,0.000199984,0.000390852,0.000612073,-0.000102775,-0.006898751,0.000199984,0.000390852,0.027411715,0.027775157,0.026488077,0.028691622,0.026844178,0.026662783,0.025740805,0.027147964,-0.020704165,-0.04004923,-0.02821166,-0.053801706,0.937045502,0.933721172,0.93995429,0.927695824,0.999584459,NA,0.062954498,NA,0.066278828,1,NA,NA,0.072304176,NA,0.057344691,1,0.9626
164,Cond164,0.45,0,0.3,0.6,30,0,1.5,1,0,0.3,0.3,0,-0.001206368,-0.006385616,-0.002562174,-0.000593383,-0.000507456,-0.001206368,-0.010642693,-0.00854058,-0.000593383,-0.000507456,0.02750986,0.0263141,0.026051191,0.027249086,0.026845516,0.025301542,0.025719788,0.02567026,-0.024149286,-0.038479659,-0.012721228,-0.057940489,0.937371663,0.934291581,0.938603696,0.934086242,1,NA,0.062628337,1,NA,1,NA,NA,0.065913758,NA,0.057084189,1,0.974
165,Cond165,0.45,0.6,0,0,30,0,1.5,1,0.3,0,0,0,-0.005756344,-0.000544654,0.000673085,0.000376816,4.29E-05,-0.009593906,-0.000544654,0.000673085,0.000376816,4.29E-05,0.025686149,0.030369641,0.03029808,0.028321746,0.025210188,0.029255765,0.029410005,0.027517911,-0.018529857,-0.036677274,-0.029311274,-0.02838226,0.936629961,0.932890089,0.935798878,0.93974652,0.999376688,1,NA,NA,0.067109911,NA,0.064201122,NA,0.06025348,NA,0.059630168,1,0.9626
166,Cond166,0.45,0.6,0,0.6,30,0,1.5,1,0.3,0.3,0,0,-0.007045074,-0.006561379,0.001401343,0.000612538,-0.000486647,-0.01174179,-0.010935631,0.001401343,0.000612538,-0.000486647,0.026129995,0.028733827,0.029751327,0.027319283,0.025311694,0.02780259,0.0292514,0.025903399,-0.031316546,-0.032409082,-0.016803531,-0.051827272,0.934308072,0.933278418,0.938220758,0.932042834,1,1,NA,1,NA,NA,0.061779242,NA,0.067957166,NA,0.057866557,1,0.9712
167,Cond167,0.45,0.6,0.3,0,30,0,1.5,1,0.3,0,0.3,0,-0.005139118,0.001693042,-0.001652588,-0.002433144,-0.000866881,-0.008565196,0.001693042,-0.005508628,-0.013517464,-0.000866881,0.025533386,0.030650085,0.029781287,0.027726223,0.025248769,0.029078422,0.028205795,0.026850394,-0.01114687,-0.051277593,-0.05290208,-0.031588447,0.935783605,0.929382614,0.930415032,0.93950031,0.999380549,1,NA,NA,0.070617386,1,NA,NA,0.06049969,1,NA,1,0.9686
168,Cond168,0.45,0.6,0.3,0.6,30,0,1.5,1,0.3,0.3,0.3,0,-0.004739727,-0.004091977,-0.000538427,-0.001865305,-0.000326409,-0.007899545,-0.006819962,-0.001794757,-0.010362805,-0.000326409,0.026103288,0.02825164,0.027981423,0.025524625,0.025429684,0.026996805,0.027413329,0.024322485,-0.025805323,-0.044416348,-0.020302544,-0.047097273,0.939922874,0.933225086,0.935863609,0.930789527,0.99939111,1,NA,1,NA,1,NA,NA,0.069210473,1,NA,1,0.9854
169,Cond169,0.9,0,0,0,30,0,1.5,1,0,0,0,0,-6.27E-05,-0.000324294,-0.000386787,-4.59E-05,-6.80E-05,-6.27E-05,-0.000324294,-0.000386787,-4.59E-05,-6.80E-05,0.026989209,0.027989525,0.027819796,0.02836362,0.026813142,0.026862109,0.027200651,0.027558144,-0.006523603,-0.040279912,-0.022255571,-0.028398208,0.943978179,0.934746118,0.937473773,0.937473773,1,NA,0.056021821,NA,0.065253882,NA,0.062526227,NA,0.062526227,NA,0,1,0.9532
170,Cond170,0.9,0,0,0.6,30,0,1.5,1,0,0.3,0,0,-0.001266804,-0.004303656,-0.000305508,-0.000223162,-0.000109976,-0.001266804,-0.00717276,-0.000305508,-0.000223162,-0.000109976,0.027190085,0.026441548,0.027719425,0.026562924,0.026762145,0.025251984,0.026985395,0.025927985,-0.015738809,-0.044988452,-0.026480712,-0.023903197,0.938146463,0.935457178,0.938353331,0.938560199,1,NA,0.061853537,1,NA,NA,0.061646669,NA,0.061439801,NA,0.000206868,1,0.9668
171,Cond171,0.9,0,0.3,0,30,0,1.5,1,0,0,0.3,0,-0.000330221,0.000221456,-0.00184583,-8.60E-05,-0.000743435,-0.000330221,0.000221456,-0.006152768,-8.60E-05,-0.000743435,0.027550957,0.027248445,0.026808006,0.028462753,0.026775323,0.026647506,0.025916348,0.027185895,-0.02815272,-0.022054066,-0.033260872,-0.044860677,0.9359401,0.941139767,0.931572379,0.934900166,0.999792013,NA,0.0640599,NA,0.058860233,1,NA,NA,0.065099834,NA,0.060108153,1,0.9616
172,Cond172,0.9,0,0.3,0.6,30,0,1.5,1,0,0.3,0.3,0,0.000935295,-0.003573118,-0.002236379,-2.37E-06,-0.000519868,0.000935295,-0.005955197,-0.007454596,-2.37E-06,-0.000519868,0.027281233,0.025950371,0.026387043,0.027040112,0.02693637,0.025326936,0.025769473,0.025700959,-0.012641048,-0.024024128,-0.023404274,-0.049524674,0.940246407,0.938398357,0.938603696,0.933675565,0.999794661,NA,0.059753593,1,NA,1,NA,NA,0.066324435,NA,0.056262834,1,0.974
173,Cond173,0.9,0.6,0,0,30,0,1.5,1,0.3,0,0,0,-0.007505799,-0.000796188,-0.000219619,-0.000127391,-0.000277961,-0.012509664,-0.000796188,-0.000219619,-0.000127391,-0.000277961,0.025967783,0.031064776,0.030564459,0.029201407,0.025255288,0.029266438,0.029638504,0.02748551,-0.027437645,-0.057889925,-0.030295148,-0.058760754,0.933388843,0.923605329,0.9377602,0.934221482,1,1,NA,NA,0.076394671,NA,0.0622398,NA,0.065778518,NA,0.059950042,1,0.9608
174,Cond174,0.9,0.6,0,0.6,30,0,1.5,1,0.3,0.3,0,0,-0.005312209,-0.006046886,0.001180618,0.000478278,0.000180113,-0.008853682,-0.010078144,0.001180618,0.000478278,0.000180113,0.025605723,0.028995584,0.030692549,0.027660101,0.025200437,0.027761269,0.029326588,0.025868038,-0.015827964,-0.042569052,-0.04450463,-0.064788759,0.935596708,0.927983539,0.931481481,0.929218107,0.999794239,1,NA,1,NA,NA,0.068518519,NA,0.070781893,NA,0.064814815,1,0.972
175,Cond175,0.9,0.6,0.3,0,30,0,1.5,1,0.3,0,0.3,0,-0.004895959,0.000260235,-0.001171277,-0.002089617,-0.000367359,-0.008159932,0.000260235,-0.003904257,-0.011608983,-0.000367359,0.025969522,0.030188177,0.029357294,0.028173503,0.025311429,0.029073282,0.02826962,0.026802302,-0.025340972,-0.036931538,-0.037049551,-0.048669894,0.938619979,0.932440783,0.935324408,0.936560247,0.999588054,1,NA,NA,0.067559217,1,NA,NA,0.063439753,1,NA,1,0.971
176,Cond176,0.9,0.6,0.3,0.6,30,0,1.5,1,0.3,0.3,0.3,0,-0.004369132,-0.004429551,-0.000582258,-0.001773734,2.65E-05,-0.007281886,-0.007382585,-0.001940861,-0.009854077,2.65E-05,0.026102791,0.028360136,0.028292814,0.025775599,0.025445913,0.027043844,0.027582399,0.024250658,-0.02516502,-0.046413467,-0.025109377,-0.059162221,0.935496957,0.930223124,0.935902637,0.92494929,0.999188641,1,NA,1,NA,1,NA,NA,0.07505071,1,NA,1,0.986
177,Cond177,0.45,0,0,0,30,0.1,1.5,1,0,0,0,0.1,-0.000143229,-0.000268107,-0.000338367,9.46E-06,-0.001519768,-0.000143229,-0.000268107,-0.000338367,9.46E-06,-0.015197678,0.027778062,0.028079326,0.027108222,0.028317376,0.026677418,0.026747234,0.027036228,0.027557849,-0.0396228,-0.047440307,-0.002655778,-0.026821953,0.933305281,0.928676625,0.943193772,0.93751315,1,NA,0.066694719,NA,0.071323375,NA,0.056806228,0.926362297,NA,NA,0.00063118,1,0.9506
178,Cond178,0.45,0,0,0.6,30,0.1,1.5,1,0,0.3,0,0.1,-0.000504236,-0.003741347,-4.14E-05,-0.000192738,-0.001649723,-0.000504236,-0.006235579,-4.14E-05,-0.000192738,-0.016497234,0.027359244,0.025944014,0.027546669,0.027317147,0.026691349,0.025232619,0.026885216,0.025912279,-0.024412049,-0.027420388,-0.024012093,-0.051428039,0.937422296,0.940737671,0.937215085,0.929962702,1,NA,0.062577704,1,NA,NA,0.062784915,0.94053046,NA,NA,0,1,0.9652
179,Cond179,0.45,0,0.3,0,30,0.1,1.5,1,0,0,0.3,0.1,-0.000675194,-0.000143853,-0.002254123,-0.000221466,-0.001118734,-0.000675194,-0.000143853,-0.007513744,-0.000221466,-0.011187345,0.027971313,0.027225979,0.026031136,0.027793779,0.026670667,0.026504336,0.025743429,0.026932119,-0.046499298,-0.026505673,-0.011052436,-0.03100191,0.92839404,0.936051325,0.936879139,0.936672185,0.999793046,NA,0.07160596,NA,0.063948675,1,NA,0.93067053,NA,NA,0.066639073,1,0.9664
180,Cond180,0.45,0,0.3,0.6,30,0.1,1.5,1,0,0.3,0.3,0.1,0.001520559,-0.004033965,-0.00147565,0.000238733,-0.000977538,0.001520559,-0.006723275,-0.004918832,0.000238733,-0.009775385,0.02763443,0.026063619,0.025912945,0.026551405,0.026694911,0.02511501,0.025595297,0.025444974,-0.033998121,-0.03639588,-0.012258264,-0.041671279,0.934115709,0.93267449,0.937821701,0.93658637,0.999794112,NA,0.065884291,1,NA,1,NA,0.951822112,NA,NA,0.062178299,1,0.9714
181,Cond181,0.45,0.6,0,0,30,0.1,1.5,1,0.3,0,0,0.1,-0.004266771,-0.001005792,-0.000155501,-7.41E-05,-0.00130204,-0.007111286,-0.001005792,-0.000155501,-7.41E-05,-0.013020398,0.025822058,0.030382938,0.030703794,0.028360838,0.0251818,0.02911507,0.029380727,0.02723718,-0.024794984,-0.041729607,-0.043091313,-0.039620048,0.937045502,0.933928942,0.931435695,0.937668814,0.999792229,1,NA,NA,0.066071058,NA,0.068564305,0.930189071,NA,NA,0.063993351,1,0.9626
182,Cond182,0.45,0.6,0,0.6,30,0.1,1.5,1,0.3,0.3,0,0.1,-0.00511907,-0.00564859,0.001899349,0.000903808,-0.000726106,-0.008531783,-0.009414317,0.001899349,0.000903808,-0.007261055,0.025916417,0.028542104,0.030226902,0.026959477,0.025232545,0.027685588,0.029156967,0.025753464,-0.02638759,-0.030008864,-0.035396765,-0.044734273,0.935762817,0.93535104,0.936792259,0.937204035,0.999176446,1,NA,1,NA,NA,0.063207741,0.954292773,NA,NA,0.059089973,1,0.9714
183,Cond183,0.45,0.6,0.3,0,30,0.1,1.5,1,0.3,0,0.3,0.1,-0.005061854,-0.00013493,-0.001153426,-0.002126516,-0.00103032,-0.008436423,-0.00013493,-0.003844753,-0.01181398,-0.010303196,0.025498514,0.029965928,0.028991254,0.027581594,0.025135732,0.028906983,0.028129654,0.026826837,-0.01422757,-0.035338304,-0.02971932,-0.02736451,0.941622286,0.930356411,0.933838591,0.939778779,1,1,NA,NA,0.069643589,1,NA,0.936091766,NA,1,NA,1,0.9764
184,Cond184,0.45,0.6,0.3,0.6,30,0.1,1.5,1,0.3,0.3,0.3,0.1,-0.005497578,-0.003835759,-0.000918889,-0.002346422,-9.74E-05,-0.009162629,-0.006392931,-0.003062962,-0.013035678,-0.000973568,0.025344258,0.02768607,0.027843789,0.025175306,0.025253191,0.027016338,0.027427205,0.024221693,-0.003593232,-0.024190216,-0.014961489,-0.03787891,0.942729488,0.941917141,0.936839968,0.93602762,0.999390739,1,NA,1,NA,1,NA,0.96770918,NA,1,NA,1,0.9848
185,Cond185,0.9,0,0,0,30,0.1,1.5,1,0,0,0,0.1,0.000715076,0.000309926,1.96E-05,2.30E-05,-0.002236684,0.000715076,0.000309926,1.96E-05,2.30E-05,-0.022366837,0.027285089,0.028381698,0.027762616,0.028197715,0.026727397,0.026755691,0.027189291,0.027408577,-0.020439477,-0.057290709,-0.020650974,-0.02798587,0.938860972,0.934254606,0.939698492,0.93760469,1,NA,0.061139028,NA,0.065745394,NA,0.060301508,0.923994975,NA,NA,0.00020938,1,0.9552
186,Cond186,0.9,0,0,0.6,30,0.1,1.5,1,0,0.3,0,0.1,-0.000726462,-0.005316265,4.68E-05,-0.00017854,-0.000646769,-0.000726462,-0.008860442,4.68E-05,-0.00017854,-0.006467689,0.027545801,0.026049605,0.027503507,0.026695656,0.026704244,0.0252169,0.026921566,0.025855721,-0.030551208,-0.031966129,-0.021158781,-0.031463353,0.934800664,0.936046512,0.938745847,0.934800664,1,NA,0.065199336,1,NA,NA,0.061254153,0.949958472,NA,NA,0.000622924,1,0.9632
187,Cond187,0.9,0,0.3,0,30,0.1,1.5,1,0,0,0.3,0.1,-1.27E-05,0.000364849,-0.00256759,1.14E-05,-0.000458296,-1.27E-05,0.000364849,-0.008558632,1.14E-05,-0.004582958,0.027504265,0.027276687,0.026502065,0.028390767,0.026716804,0.026596445,0.025875802,0.027128039,-0.028630512,-0.024938575,-0.023630706,-0.044476711,0.938056764,0.932877564,0.935570748,0.9332919,0.999378496,NA,0.061943236,NA,0.067122436,1,NA,0.934742076,NA,NA,0.056971204,1,0.9654
188,Cond188,0.9,0,0.3,0.6,30,0.1,1.5,1,0,0.3,0.3,0.1,-0.000618515,-0.003678999,-0.002436479,-0.0004005,-0.000799392,-0.000618515,-0.006131664,-0.008121597,-0.0004005,-0.007993918,0.027251011,0.02649578,0.026216665,0.026521905,0.026664615,0.025140345,0.025734869,0.02550303,-0.021518331,-0.051156636,-0.018377489,-0.038416351,0.940585946,0.929727515,0.936693301,0.938127433,0.999795124,NA,0.059414054,1,NA,1,NA,0.954517517,NA,NA,0.056955542,1,0.9762
189,Cond189,0.9,0.6,0,0,30,0.1,1.5,1,0.3,0,0,0.1,-0.005483312,-0.000261806,0.000264029,0.000174444,-0.000866363,-0.009138853,-0.000261806,0.000264029,0.000174444,-0.00866363,0.026127607,0.030241453,0.030053056,0.028512732,0.025123168,0.029109619,0.029584018,0.027268255,-0.038443574,-0.037426575,-0.015606991,-0.043646369,0.934079602,0.937810945,0.936774461,0.935737977,0.999792703,1,NA,NA,0.062189055,NA,0.063225539,0.932835821,NA,NA,0.058665008,1,0.9648
190,Cond190,0.9,0.6,0,0.6,30,0.1,1.5,1,0.3,0.3,0,0.1,-0.00530207,-0.005100495,0.001225655,0.000526603,-0.001250325,-0.008836783,-0.008500824,0.001225655,0.000526603,-0.012503252,0.026200603,0.029220762,0.029928554,0.026740887,0.025242901,0.027722393,0.029384096,0.025822766,-0.036552653,-0.051277536,-0.018191941,-0.034333975,0.936192039,0.928395568,0.93680755,0.937423061,0.999589659,1,NA,1,NA,NA,0.06319245,0.949117768,NA,NA,0.060320066,1,0.9748
191,Cond191,0.9,0.6,0.3,0,30,0.1,1.5,1,0.3,0,0.3,0.1,-0.005196391,4.82E-05,-0.000974095,-0.002049517,-0.000752175,-0.008660651,4.82E-05,-0.003246984,-0.011386204,-0.007521752,0.026025945,0.030204305,0.029159371,0.027521322,0.02513877,0.028960545,0.028353893,0.026731375,-0.034088079,-0.041178235,-0.027623314,-0.028703108,0.933966158,0.933966158,0.933759802,0.935823359,0.998761865,1,NA,NA,0.066033842,1,NA,0.942839455,NA,1,NA,1,0.9692
192,Cond192,0.9,0.6,0.3,0.6,30,0.1,1.5,1,0.3,0.3,0.3,0.1,-0.005904136,-0.003096932,-0.000174574,-0.002016652,-0.000436911,-0.009840227,-0.005161554,-0.000581912,-0.011203619,-0.004369108,0.025822195,0.02815594,0.028628283,0.024963526,0.0253063,0.02700638,0.027578772,0.024247933,-0.019978747,-0.040828328,-0.036659939,-0.028665569,0.939148073,0.929006085,0.9336714,0.940973631,0.998985801,1,NA,1,NA,1,NA,0.967951318,NA,1,NA,1,0.986
193,Cond1,0.45,0,0,0,5,0,1,2,0.000452514,0.000153466,0.000255348,-9.33E-05,0.003081621,-0.000897497,0.001259456,-3.25E-05,-0.002012315,0.003081621,-0.000897497,0.001259456,-3.25E-05,-0.002012315,0.067761361,0.089014066,0.052883183,0.109472085,0.066874885,0.073145222,0.057175003,0.087485792,-0.013082321,-0.178273438,0.081156605,-0.200839269,0.91871345,0.907602339,0.95497076,0.896491228,1,NA,0.080116959,NA,0.092397661,NA,0.044444444,NA,0.103508772,NA,0.000584795,1,0.342
194,Cond2,0.45,0,0,0.6,5,0,1,2,-0.000287221,0.313508193,-0.00018819,0.000272762,0.01251193,-0.016095196,-0.001473783,-9.53E-06,0.002369231,0.01251193,-0.025669497,-0.001473783,-9.53E-06,0.002369231,0.067230512,0.079735289,0.050016067,0.099552515,0.064913177,0.067647909,0.056088112,0.079675587,-0.034468502,-0.151593858,0.12140189,-0.199662736,0.923029933,0.883934026,0.967012828,0.902260232,1,NA,0.077580941,0.959071472,NA,NA,0.032376298,NA,0.097128894,NA,0,1,0.3274
195,Cond3,0.45,0,0.3,0,5,0,1,2,0.000313734,-7.92E-05,0.082352027,0.000324939,0.004311712,0.000241572,-0.001332783,0.000443862,0.001048418,0.004311712,0.000241572,-0.016183974,0.000443862,0.001048418,0.068784062,0.081553901,0.05231312,0.110073252,0.06685822,0.073314099,0.056728732,0.08922683,-0.027998375,-0.101035042,0.08440735,-0.189386812,0.911488863,0.913833529,0.954279015,0.8985932,1,NA,0.087924971,NA,0.086166471,0.30890973,NA,NA,0.0996483,NA,0.004103165,1,0.3412
196,Cond4,0.45,0,0.3,0.6,5,0,1,2,0.000245083,0.312985954,0.081980111,-0.000587619,0.00475811,-0.013848321,-0.000665593,-6.92E-06,0.005867738,0.00475811,-0.022122912,-0.008118954,-6.92E-06,0.005867738,0.067271181,0.092232731,0.049532406,0.116172827,0.065085646,0.069455717,0.05532631,0.0828325,-0.032488433,-0.246951523,0.116971975,-0.28698903,0.915961306,0.892986699,0.961305925,0.894195889,1,NA,0.084038694,0.945586457,NA,0.306529625,NA,NA,0.105804111,NA,0.007255139,1,0.3308
197,Cond5,0.45,0.6,0,0,5,0,1,2,0.313901987,0.000122719,-0.000190505,0.000301397,-0.015503117,-0.002166626,-0.00067102,-0.000246749,-0.002256393,-0.0246942,-0.002166626,-0.00067102,-0.000246749,-0.002256393,0.062889779,0.084060036,0.053481616,0.112846922,0.062692453,0.077813061,0.061545218,0.088293341,-0.003137656,-0.07431564,0.15077334,-0.217583078,0.922465209,0.914512922,0.963552021,0.919814447,1,0.990059642,NA,NA,0.085487078,NA,0.036447979,NA,0.080848244,NA,0.019218025,1,0.3018
198,Cond6,0.45,0.6,0,0.6,5,0,1,2,0.313259674,0.313204175,-1.72E-05,3.49E-06,-0.012409504,-0.015306321,0.00300632,0.001644397,0.005758419,-0.019807057,-0.024435053,0.00300632,0.001644397,0.005758419,0.063939891,0.085189888,0.051870431,0.103505773,0.060871688,0.07164083,0.060291665,0.080161596,-0.047985739,-0.159045379,0.16235134,-0.225535027,0.915584416,0.894805195,0.968831169,0.894805195,1,0.994805195,NA,0.952597403,NA,NA,0.031168831,NA,0.105194805,NA,0.020779221,1,0.308
199,Cond7,0.45,0.6,0.3,0,5,0,1,2,0.313416912,0.068768265,0.082011324,-0.00039088,-0.012366728,0.00322369,0.00073884,-0.000540035,0.00403449,-0.019728878,0.00322369,0.009008995,-0.010504991,0.00403449,0.064327594,0.084124042,0.056190332,0.103271088,0.062128637,0.075113615,0.060713453,0.084286237,-0.034183722,-0.107108821,0.080496425,-0.1838351,0.912615385,0.913230769,0.958769231,0.899076923,0.999384615,0.990769231,NA,NA,0.213538462,0.28,NA,NA,0.100923077,0.206769231,NA,1,0.325
200,Cond8,0.45,0.6,0.3,0.6,5,0,1,2,0.313538996,0.380327877,0.081824649,-0.000226103,-0.012052645,-0.009931756,0.001341973,-0.000321956,0.002816767,-0.019220329,-0.013056835,0.016400599,-0.006274659,0.002816767,0.064345404,0.08476211,0.050775888,0.101106881,0.06077634,0.071219501,0.058712068,0.078790776,-0.055467267,-0.159771973,0.156298204,-0.220717961,0.912985274,0.896921017,0.96854083,0.891566265,0.999330656,0.988621151,NA,0.978580991,NA,0.291164659,NA,NA,0.108433735,0.267737617,NA,1,0.2988
201,Cond9,0.9,0,0,0,5,0,1,2,-0.000234424,-0.000370023,0.000104725,0.000281824,-0.000780509,0.001273327,0.000560886,5.62E-05,0.001404183,-0.000780509,0.001273327,0.000560886,5.62E-05,0.001404183,0.053597574,0.06651431,0.048749268,0.085051963,0.059130941,0.067141798,0.056992366,0.079890257,0.103239116,0.009433891,0.169091733,-0.060688852,0.9632572,0.954319762,0.966236346,0.938430983,1,NA,0.037735849,NA,0.045680238,NA,0.034756703,NA,0.062562066,NA,0,1,0.2014
202,Cond10,0.9,0,0,0.6,5,0,1,2,0.000101051,0.139284138,0.000332996,0.000125185,0.008281759,0.000882141,-0.000175582,-6.72E-05,0.002141505,0.008281759,0.003166697,-0.000175582,-6.72E-05,0.002141505,0.052831967,0.06422225,0.05033186,0.083168572,0.058128413,0.065641616,0.056017741,0.07992844,0.100250778,0.022100841,0.112967837,-0.038958615,0.955152672,0.946564885,0.958015267,0.958969466,1,NA,0.044847328,0.607824427,NA,NA,0.042938931,NA,0.041030534,NA,0,1,0.2096
203,Cond11,0.9,0,0.3,0,5,0,1,2,0.000373742,-0.000366575,0.01486588,0.000409716,0.001711153,0.006875276,0.003861889,4.71E-05,-0.002261069,0.001711153,0.006875276,0.259782089,4.71E-05,-0.002261069,0.051563573,0.063346044,0.051958167,0.078373864,0.058698503,0.065709728,0.056904872,0.077071547,0.138371515,0.03731383,0.095205538,-0.016616722,0.962335217,0.941619586,0.963276836,0.960451977,1,NA,0.037664783,NA,0.059322034,0.052730697,NA,NA,0.041431262,NA,0,1,0.2124
204,Cond12,0.9,0,0.3,0.6,5,0,1,2,0.000136525,0.138799995,0.015778905,-0.000223743,0.007088946,0.003687943,0.002189854,1.74E-05,0.003388453,0.007088946,0.013285097,0.138783628,1.74E-05,0.003388453,0.053851754,0.063568701,0.052417611,0.083386998,0.057930679,0.064567071,0.056057896,0.077050455,0.075743594,0.015705361,0.069447733,-0.075989579,0.953307393,0.946498054,0.957198444,0.945525292,1,NA,0.04766537,0.619649805,NA,0.069066148,NA,NA,0.055447471,NA,0,1,0.2056
205,Cond13,0.9,0.6,0,0,5,0,1,2,0.13929751,0.0001233,-0.000385147,0.000563654,-0.003651422,0.007115963,0.000864462,0.000396473,0.006148979,-0.013106557,0.007115963,0.000864462,0.000396473,0.006148979,0.052716441,0.069109427,0.051907664,0.083578268,0.058517084,0.067834827,0.057096516,0.081018776,0.110034812,-0.018443213,0.099963117,-0.030623894,0.962588473,0.943377149,0.960566229,0.958543984,1,0.666329626,NA,NA,0.056622851,NA,0.040444894,NA,0.040444894,NA,0.004044489,1,0.1978
206,Cond14,0.9,0.6,0,0.6,5,0,1,2,0.139846825,0.140180226,-0.000495729,7.91E-05,-0.004190409,-0.004583244,0.001150965,0.000107765,0.006509155,-0.014982137,-0.016347682,0.001150965,0.000107765,0.006509155,0.054367202,0.070476128,0.05230854,0.093399788,0.05784767,0.065495448,0.057031107,0.077032814,0.06401778,-0.070671875,0.090282905,-0.175235669,0.958029197,0.934306569,0.950729927,0.946167883,1,0.64689781,NA,0.593065693,NA,NA,0.049270073,NA,0.053832117,NA,0.006386861,1,0.2192
