,Cond.,Rho,HetInd,a.p.cs,b.s,K,Nbar,postVar,missingRate,Method,a.para,cp.para,b.para,beta1.para,a.bias,cp.bias,b.bias,ab.bias,beta1.bias,beta2.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta1.Ebias,beta2.Ebias,a.empSE,cp.empSE,b.empSE,beta1.empSE,beta2.empSE,a.meanSE,cp.meanSE,b.meanSE,beta1.meanSE,beta2.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta1.seRbias,beta2.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta1.CoverageRate,beta2.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta1.power,beta1.typeIerror,beta2.power,beta2.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
147,Cond243,0.45,1,0.6,0,5,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,0.013665328,-0.03464409,0.176668074,-0.011510771,0.052168918,0.264914507,0.022775546,-0.05774015,0.176668074,-0.011510771,0.521689179,2.649145068,1.104892001,0.082195417,0.765035639,2.41503166,1.256690132,1.792775404,0.088585889,0.769998428,2.95879491,1.008648934,0.622579766,0.077747308,0.006487003,0.225157814,-0.197376578,0.848484848,0.944444444,0.984848485,0.853535354,0.96969697,1,0.166666667,NA,0.853535354,NA,NA,NA,0.085858586,NA,0.01010101,NA,NA,NA,1,0.0396
148,Cond244,0.45,1,0.6,0.3,5,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.109566877,0.008306389,0.035323288,-0.036968424,0.154221106,-0.154974355,0.182611462,0.013843982,0.117744294,-0.205380134,1.54221106,-1.549743552,0.598116504,0.082536809,0.809331821,0.811671915,1.719522381,0.657439432,0.084905215,0.908880818,0.759441085,1.526202699,0.099182898,0.028695146,0.123001462,-0.064349682,-0.112426383,0.900662252,0.953642384,0.913907285,0.887417219,0.860927152,0.966887417,0.231788079,NA,0.880794702,NA,0.238410596,NA,0.079470199,NA,0.132450331,NA,0.165562914,NA,1,0.0302
149,Cond245,0.9,1,0,0,5,80,1.5,0.6,CSMMA,0,0.3,0,0.1,0.140632123,0.006674264,0.036853011,-0.031860067,-0.029080097,0.104005517,0.140632123,0.011123773,0.036853011,-0.031860067,-0.290800969,1.04005517,1.241387993,0.076426453,0.934905314,1.836278015,1.437773518,1.412837901,0.081424185,1.028960162,2.308309177,1.522640836,0.13811146,0.065392705,0.100603608,0.257058658,0.059026902,0.97338403,0.961977186,0.977186312,0.961977186,0.954372624,1,NA,NA,0.935361217,NA,NA,NA,0.015209125,NA,0.022813688,NA,NA,NA,1,0.0526
150,Cond246,0.9,1,0,0.3,5,80,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.11397908,-0.006899714,-0.037304865,-0.002727428,0.139342033,0.090884479,0.11397908,-0.011499523,-0.124349549,-0.002727428,1.393420327,0.90884479,0.700674979,0.078640358,0.565740731,0.881885799,1.205049533,0.699599696,0.082309407,0.93572338,0.958684156,1.815817228,-0.001534638,0.046656056,0.653979162,0.087084242,0.506840323,0.970414201,0.952662722,0.822485207,0.976331361,0.816568047,1,NA,NA,0.923076923,NA,0.218934911,NA,0.023668639,NA,0.076923077,NA,NA,NA,1,0.0338
151,Cond247,0.9,1,0.6,0,5,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,0.044530436,-0.016237178,0.239207374,0.037489989,0.30424794,0.197394773,0.074217394,-0.027061963,0.239207374,0.037489989,3.042479403,1.973947733,0.766002041,0.098230631,0.932104088,1.124834207,0.943243526,1.00229459,0.089830762,0.852709615,1.846369205,0.973133146,0.30847509,-0.085511708,-0.085177691,0.641458976,0.031688126,0.882352941,0.911764706,0.965686275,0.818627451,0.970588235,1,0.166666667,NA,0.838235294,NA,NA,NA,0.078431373,NA,0.058823529,NA,NA,NA,1,0.0408
152,Cond248,0.9,1,0.6,0.3,5,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,-0.008575929,0.004768868,0.141629628,-0.030222428,0.142911605,0.009433711,-0.014293215,0.007948114,0.47209876,-0.167902379,1.429116045,0.094337113,0.478793771,0.094538362,1.055918461,0.570563105,1.152018639,0.656967298,0.085179923,0.914581213,0.844882651,1.229859064,0.372130004,-0.098990916,-0.133852426,0.480787389,0.06756872,0.848684211,0.947368421,0.953947368,0.861842105,0.888157895,0.980263158,0.177631579,NA,0.927631579,NA,0.276315789,NA,0.039473684,NA,0.065789474,NA,0.230263158,NA,1,0.0304
153,Cond249,0.45,1,0,0,5,120,1.5,0.6,CSMMA,0,0.3,0,0.1,0.031612245,0.016887886,0.079059761,-0.043762736,0.074304311,0.18659345,0.031612245,0.028146477,0.079059761,-0.043762736,0.743043113,1.865934497,0.723631828,0.068765144,0.930732676,1.606659983,1.132937733,0.833657876,0.069163121,1.268077597,1.36426187,1.873967636,0.152047,0.005787473,0.362450926,-0.150870822,0.654078227,0.965384615,0.938461538,0.957692308,0.934615385,0.942307692,1,NA,NA,0.988461538,NA,NA,NA,0.042307692,NA,0.019230769,NA,NA,NA,1,0.052
154,Cond250,0.45,1,0,0.3,5,120,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.109954017,0.015562515,0.199565009,-0.027874191,0.075420017,0.20348957,0.109954017,0.025937525,0.665216698,-0.027874191,0.754200166,2.034895701,0.506057159,0.073478967,1.21715375,0.653445826,1.468976544,0.444533794,0.067936136,1.909784614,0.536895743,2.608391063,-0.121573945,-0.07543425,0.569057824,-0.178362273,0.775651948,0.9,0.922222222,0.9,0.95,0.85,1,NA,NA,0.983333333,NA,0.266666667,NA,0.1,NA,0.1,NA,NA,NA,1,0.036
155,Cond251,0.45,1,0.6,0,5,120,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.020838417,-0.016854045,0.162727566,-0.000806379,0.029791441,0.104732644,-0.034730694,-0.028090075,0.162727566,-0.000806379,0.297914408,1.047326436,0.88503664,0.087867533,1.507162109,1.273509591,1.106126025,1.141920143,0.073230996,0.794567028,2.05160531,0.816011832,0.290251829,-0.166575022,-0.472805863,0.610985363,-0.262279511,0.843243243,0.902702703,0.935135135,0.810810811,0.902702703,1,0.216216216,NA,0.902702703,NA,NA,NA,0.167567568,NA,0.081081081,NA,NA,NA,1,0.037
156,Cond252,0.45,1,0.6,0.3,5,120,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.224463339,0.000772029,0.069786574,0.000700474,0.293033523,0.032170713,0.374105565,0.001286715,0.232621912,0.003891523,2.930335228,0.321707135,0.605562405,0.069192811,0.52385338,0.848348892,0.919179413,0.531452147,0.067761815,0.60639178,0.715460802,0.905276096,-0.122382527,-0.020681277,0.157560117,-0.156643206,-0.015125792,0.8359375,0.9453125,0.8359375,0.7890625,0.828125,0.953125,0.3359375,NA,0.9609375,NA,0.328125,NA,0.140625,NA,0.1328125,NA,0.3046875,NA,1,0.0256
157,Cond253,0.9,1,0,0,5,120,1.5,0.6,CSMMA,0,0.3,0,0.1,0.293490299,0.007203732,0.208645449,-0.032230378,0.232774477,-0.146204557,0.293490299,0.012006219,0.208645449,-0.032230378,2.327744765,-1.462045571,1.145322281,0.068408112,1.135630018,1.740035252,1.479395607,1.04155249,0.067585935,1.011107207,1.951991242,1.522226572,-0.090603137,-0.012018701,-0.109650863,0.121811319,0.028951664,0.968,0.936,0.96,0.944,0.928,1,NA,NA,0.96,NA,NA,NA,0.036,NA,0.036,NA,NA,NA,1,0.05
158,Cond254,0.9,1,0,0.3,5,120,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.124706627,0.00344554,-0.061313792,0.000677367,0.097540359,0.210210402,0.124706627,0.005742566,-0.204379307,0.000677367,0.975403591,2.102104024,0.851295505,0.077067635,0.851729169,0.774616882,1.736604338,0.640640928,0.068801899,1.276174018,0.638257637,2.420548195,-0.247451767,-0.107253009,0.498333115,-0.176034435,0.393839772,0.944785276,0.926380368,0.846625767,0.963190184,0.846625767,1,NA,NA,0.969325153,NA,0.214723926,NA,0.073619632,NA,0.098159509,NA,NA,NA,1,0.0326
159,Cond255,0.9,1,0.6,0,5,120,1.5,0.6,CSMMA,0.3,0.3,0,0.1,0.616632182,-0.01671267,0.098278877,-0.017295088,0.285361115,0.118853573,1.027720304,-0.027854451,0.098278877,-0.017295088,2.85361115,1.188535725,1.246517551,0.080455032,0.695487169,1.655088713,1.015427677,1.751877079,0.073198158,0.553528221,3.226604888,0.695365265,0.405417098,-0.090197898,-0.204114403,0.949505704,-0.315199614,0.92,0.895,0.96,0.9,0.955,1,0.195,NA,0.93,NA,NA,NA,0.09,NA,0.055,NA,NA,NA,1,0.04
160,Cond256,0.9,1,0.6,0.3,5,120,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.13143969,0.015378819,0.070259334,-0.029132729,0.109210733,0.103485461,0.219066149,0.025631364,0.234197781,-0.161848493,1.092107326,1.034854612,0.473198805,0.076517006,0.699294191,0.50906474,0.698826278,0.582384464,0.070009388,0.607908635,0.65611724,0.684747678,0.230739508,-0.085047995,-0.130682562,0.288867973,-0.020146065,0.878378378,0.891891892,0.885135135,0.864864865,0.851351351,0.972972973,0.222972973,NA,0.966216216,NA,0.216216216,NA,0.094594595,NA,0.128378378,NA,0.277027027,NA,1,0.0296
161,Cond257,0.45,1,0,0,10,80,1.5,0.6,CSMMA,0,0.3,0,0.1,-0.049162339,-0.019015297,0.087669974,-0.000569354,0.082495224,0.0116538,-0.049162339,-0.031692162,0.087669974,-0.000569354,0.824952239,0.116537997,0.533223908,0.071049954,0.797843889,0.719218338,0.870893966,0.787257749,0.065100182,1.016229561,0.973715089,1.30090098,0.4764112,-0.083740688,0.273719803,0.353851866,0.493753581,0.966480447,0.921787709,0.966480447,0.927374302,0.944134078,1,NA,NA,0.94972067,NA,NA,NA,0.027932961,NA,0.016759777,NA,NA,NA,1,0.0358
162,Cond258,0.45,1,0,0.3,10,80,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.230979655,-0.000811582,0.012349339,0.00204676,0.09604097,0.101461156,0.230979655,-0.001352637,0.041164462,0.00204676,0.960409704,1.014611559,0.599204742,0.069793213,0.812153241,0.543256283,0.998673165,0.40669185,0.067540535,1.87977487,0.449424959,3.641021401,-0.321280655,-0.032276469,1.314556879,-0.172720182,2.645858856,0.934210526,0.967105263,0.921052632,0.934210526,0.907894737,1,NA,NA,0.953947368,NA,0.236842105,NA,0.032894737,NA,0.072368421,NA,NA,NA,1,0.0304
163,Cond259,0.45,1,0.6,0,10,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,0.088063035,-0.008739714,-0.006357653,-0.010933973,0.033304993,0.069468684,0.146771725,-0.014566191,-0.006357653,-0.010933973,0.333049929,0.69468684,0.500997792,0.067489048,0.399190789,0.697223482,0.407924393,0.740098829,0.070983828,0.382906293,1.482750713,0.467639104,0.477249683,0.051782931,-0.040793767,1.126650568,0.146386713,0.92,0.942857143,0.971428571,0.897142857,0.948571429,1,0.24,NA,0.96,NA,NA,NA,0.068571429,NA,0.04,NA,NA,NA,1,0.035
164,Cond260,0.45,1,0.6,0.3,10,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.143928147,0.028799096,0.024643335,-0.026263757,0.146113221,0.083501481,0.239880246,0.047998493,0.08214445,-0.145909763,1.461132205,0.835014811,0.434498932,0.064328638,0.305913846,0.471978452,0.347617573,0.724734479,0.065520863,0.438638392,0.801891064,0.51406831,0.667977586,0.018533345,0.4338625,0.69899931,0.478832918,0.881889764,0.937007874,0.905511811,0.929133858,0.905511811,0.937007874,0.275590551,NA,0.976377953,NA,0.244094488,NA,0.062992126,NA,0.031496063,NA,0.212598425,NA,1,0.0254
165,Cond261,0.9,1,0,0,10,80,1.5,0.6,CSMMA,0,0.3,0,0.1,0.062654704,-0.003919915,0.091002377,-0.016059334,0.073919454,0.118028967,0.062654704,-0.006533191,0.091002377,-0.016059334,0.739194545,1.180289669,0.637795442,0.060420176,0.556900662,0.775356448,0.64381042,0.974181534,0.063522379,0.661523587,1.679594111,1.101552762,0.527420031,0.051343839,0.187866404,1.166221891,0.710989332,0.953488372,0.953488372,0.970930233,0.947674419,0.941860465,1,NA,NA,0.988372093,NA,NA,NA,0.040697674,NA,0.040697674,NA,NA,NA,1,0.0344
166,Cond262,0.9,1,0,0.3,10,80,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.229136003,-0.028155343,0.027108137,0.012658194,0.141607838,0.056976006,0.229136003,-0.046925572,0.090360456,0.012658194,1.416078384,0.569760056,0.561322536,0.066927027,0.566530854,0.524842335,0.774685189,0.63752306,0.065728254,0.961420393,0.701965835,1.749342995,0.135751762,-0.017911634,0.69703095,0.337479446,1.25813404,0.953333333,0.96,0.913333333,0.946666667,0.906666667,1,NA,NA,0.946666667,NA,0.266666667,NA,0.06,NA,0.06,NA,NA,NA,1,0.03
167,Cond263,0.9,1,0.6,0,10,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.068116584,0.01002939,0.006862357,-0.015964062,0.125098707,0.032676881,-0.113527641,0.01671565,0.006862357,-0.015964062,1.250987074,0.326768809,0.579224854,0.074403596,0.373643692,0.748186205,0.389081194,0.960671763,0.070172633,0.492890426,2.642051201,0.645091165,0.658547207,-0.056865045,0.319145582,2.531274948,0.65798598,0.91005291,0.952380952,0.957671958,0.920634921,0.947089947,1,0.206349206,NA,0.973544974,NA,NA,NA,0.037037037,NA,0.042328042,NA,NA,NA,1,0.0378
168,Cond264,0.9,1,0.6,0.3,10,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.112295495,0.030371147,0.02668658,-0.01795025,0.113372059,0.122181621,0.187159158,0.050618579,0.088955268,-0.09972361,1.133720588,1.221816207,0.405845427,0.067951559,0.356286622,0.405026963,0.352266541,0.471387402,0.06268063,0.347040372,0.585959316,0.422641156,0.161494922,-0.077568923,-0.025951718,0.446716811,0.199776607,0.951219512,0.93495935,0.829268293,0.869918699,0.910569106,0.951219512,0.325203252,NA,0.967479675,NA,0.268292683,NA,0.097560976,NA,0.097560976,NA,0.25203252,NA,1,0.0246
169,Cond265,0.45,1,0,0,10,120,1.5,0.6,CSMMA,0,0.3,0,0.1,0.002123297,-0.007409955,0.120719209,-0.014218594,0.100564892,0.156335133,0.002123297,-0.012349925,0.120719209,-0.014218594,1.005648922,1.563351332,0.653917585,0.057241008,0.582817452,0.704697474,0.723038564,0.716828659,0.052957356,0.723101684,1.037179592,0.967794515,0.096206426,-0.074835368,0.240700121,0.471808302,0.338510231,0.959107807,0.936802974,0.973977695,0.940520446,0.92936803,1,NA,NA,0.988847584,NA,NA,NA,0.037174721,NA,0.018587361,NA,NA,NA,1,0.0538
170,Cond266,0.45,1,0,0.3,10,120,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.042215821,0.003493639,-0.030141904,-0.009250924,-0.007660124,0.160065906,0.042215821,0.005822731,-0.100473013,-0.009250924,-0.076601239,1.600659065,0.43451187,0.059080846,0.630761966,0.316295626,0.611861129,0.306416914,0.055012116,0.830055554,0.323667408,1.323847695,-0.294801972,-0.068867153,0.315956888,0.02330662,1.163640789,0.922680412,0.943298969,0.87628866,0.891752577,0.902061856,1,NA,NA,1,NA,0.25257732,NA,0.097938144,NA,0.097938144,NA,NA,NA,1,0.0388
171,Cond267,0.45,1,0.6,0,10,120,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.144661549,-0.018548436,0.136970621,0.004853991,0.2059217,0.081620985,-0.241102581,-0.030914059,0.136970621,0.004853991,2.059217003,0.816209853,0.890265342,0.060405396,0.580955486,0.550953086,0.423601242,1.016218573,0.057914049,0.460342293,1.196322369,0.406384126,0.141478304,-0.041243771,-0.207611764,1.171368849,-0.040644632,0.872881356,0.93220339,0.936440678,0.88559322,0.936440678,1,0.25,NA,0.974576271,NA,NA,NA,0.050847458,NA,0.046610169,NA,NA,NA,1,0.0472
172,Cond268,0.45,1,0.6,0.3,10,120,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.008522148,0.014433493,0.111967965,-0.005448455,0.072620469,0.07176972,0.014203579,0.024055822,0.373226551,-0.030269193,0.726204693,0.717697203,0.307337543,0.057807687,0.579581529,0.315926238,0.483313923,0.363160917,0.057639661,0.482873429,0.391286831,0.47140477,0.181635387,-0.002906639,-0.166858492,0.238538568,-0.024640617,0.889705882,0.926470588,0.889705882,0.875,0.933823529,0.963235294,0.404411765,NA,0.977941176,NA,0.382352941,NA,0.088235294,NA,0.073529412,NA,0.404411765,NA,1,0.0272
173,Cond269,0.9,1,0,0,10,120,1.5,0.6,CSMMA,0,0.3,0,0.1,0.07660478,-0.006054291,0.01171053,-0.002896739,0.081747658,0.099360264,0.07660478,-0.010090485,0.01171053,-0.002896739,0.817476578,0.993602641,0.607799418,0.051584136,0.482354401,0.701512433,0.715290329,0.691928507,0.04946817,0.59689024,1.004977968,1.02175659,0.138415876,-0.041019693,0.23745163,0.432587536,0.428450167,0.963235294,0.948529412,0.955882353,0.915441176,0.922794118,1,NA,NA,0.985294118,NA,NA,NA,0.033088235,NA,0.040441176,NA,NA,NA,1,0.0544
174,Cond270,0.9,1,0,0.3,10,120,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.092138063,0.005998957,0.030241944,-0.02046519,0.033595148,0.168435549,0.092138063,0.009998262,0.100806479,-0.02046519,0.335951483,1.684355488,0.406061926,0.066086014,0.743381513,0.447437883,0.828114802,0.432220588,0.053545411,1.04700385,0.446107506,1.49604889,0.064420375,-0.189761827,0.408434071,-0.002973322,0.806571849,0.954081633,0.87755102,0.882653061,0.933673469,0.887755102,0.994897959,NA,NA,0.994897959,NA,0.275510204,NA,0.056122449,NA,0.051020408,NA,NA,NA,1,0.0392
175,Cond271,0.9,1,0.6,0,10,120,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.072734249,-0.020447177,0.107578907,0.006625199,0.138425898,0.070687126,-0.121223748,-0.034078628,0.107578907,0.006625199,1.384258981,0.706871264,0.662812125,0.057808282,0.374868725,0.708375187,0.340036568,1.084390777,0.055454438,0.333914819,1.607382967,0.336151097,0.636045474,-0.040718104,-0.109248661,1.269112466,-0.011426627,0.882629108,0.924882629,0.957746479,0.887323944,0.938967136,1,0.272300469,NA,0.990610329,NA,NA,NA,0.070422535,NA,0.051643192,NA,NA,NA,1,0.0426
176,Cond272,0.9,1,0.6,0.3,10,120,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,0.106354321,0.017111717,0.049382317,-0.022784784,0.074437905,0.105871894,0.177257201,0.028519529,0.164607723,-0.126582131,0.744379049,1.058718943,0.399019876,0.055383519,0.520269808,0.296994282,0.432992601,0.493405084,0.053661704,0.671259947,0.46603057,0.66840778,0.236542625,-0.03108893,0.290215071,0.569156711,0.543693308,0.890410959,0.938356164,0.904109589,0.890410959,0.904109589,0.945205479,0.342465753,NA,1,NA,0.315068493,NA,0.047945205,NA,0.054794521,NA,0.369863014,NA,1,0.0292
177,Cond273,0.45,1,0,0,30,80,1.5,0.6,CSMMA,0,0.3,0,0.1,0.013498755,-0.003570204,0.005645851,-0.002293824,0.010324621,0.023089205,0.013498755,-0.005950341,0.005645851,-0.002293824,0.103246211,0.230892054,0.108506102,0.025071914,0.111876422,0.197316759,0.155644754,0.085539752,0.025882585,0.090314493,0.103984044,0.105116502,-0.211659525,0.032333816,-0.19272987,-0.473009569,-0.324638321,0.922077922,0.965367965,0.940836941,0.893217893,0.886002886,1,NA,NA,1,NA,NA,NA,0.258297258,NA,0.248196248,NA,NA,NA,1,0.1386
178,Cond274,0.45,1,0,0.3,30,80,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.017599174,-0.00739243,-0.009891164,0.002019919,0.000868073,-0.000641301,0.017599174,-0.012320717,-0.032970547,0.002019919,0.008680731,-0.006413006,0.094322444,0.029397684,0.109953195,0.092245609,0.146103883,0.080764867,0.031489758,0.084073408,0.070160519,0.097763264,-0.143736494,0.071164574,-0.235370939,-0.23941616,-0.330864711,0.931721195,0.963015647,0.924608819,0.889046942,0.896159317,1,NA,NA,1,NA,0.897581792,NA,0.376955903,NA,0.260312945,NA,NA,NA,1,0.1406
179,Cond275,0.45,1,0.6,0,30,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.023270382,-0.008076159,0.015498455,0.004841344,0.001052293,0.007031854,-0.038783971,-0.013460266,0.015498455,0.004841344,0.010522928,0.070318539,0.097057968,0.032506207,0.093109735,0.132243119,0.080647471,0.085269269,0.034467303,0.087177379,0.101101821,0.071830718,-0.121460389,0.060329888,-0.063713595,-0.235485206,-0.109324606,0.944199706,0.954478708,0.936857562,0.913362702,0.92804699,1,0.889867841,NA,1,NA,NA,NA,0.268722467,NA,0.375917768,NA,NA,NA,1,0.1362
180,Cond276,0.45,1,0.6,0.3,30,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,-0.002980816,0.001543568,-0.001896519,-0.004428753,0.009421318,0.001584247,-0.004968027,0.002572613,-0.006321729,-0.024604182,0.094213175,0.015842475,0.076373407,0.034637423,0.087231586,0.084361174,0.083432352,0.075730479,0.035691988,0.080514186,0.077771043,0.074200236,-0.008418211,0.030445828,-0.077006513,-0.078118062,-0.110653909,0.949253731,0.947761194,0.910447761,0.910447761,0.904477612,0.986567164,0.941791045,NA,1,NA,0.914925373,NA,0.32238806,NA,0.295522388,NA,0.865671642,NA,1,0.134
181,Cond277,0.9,1,0,0,30,80,1.5,0.6,CSMMA,0,0.3,0,0.1,0.010149091,-0.004046411,0.015951494,-0.001630717,0.02590175,0.009000193,0.010149091,-0.006744018,0.015951494,-0.001630717,0.259017498,0.090001925,0.101236988,0.023677432,0.11436975,0.197676738,0.15093478,0.083398636,0.025636566,0.0835841,0.100027963,0.098949126,-0.176203892,0.082742687,-0.269176514,-0.493982127,-0.344424616,0.9276411,0.966714906,0.933429812,0.878437048,0.89146165,1,NA,NA,1,NA,NA,NA,0.280752533,NA,0.243125904,NA,NA,NA,1,0.1382
182,Cond278,0.9,1,0,0.3,30,80,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.013772967,-0.002437531,-0.013431803,0.000868082,0.002838403,0.016883403,0.013772967,-0.004062551,-0.044772678,0.000868082,0.02838403,0.168834034,0.086624364,0.030852004,0.101063783,0.090424724,0.152032821,0.079567798,0.03127538,0.082212601,0.069651551,0.101599504,-0.081461686,0.013722825,-0.186527572,-0.229728906,-0.331726512,0.939393939,0.946280992,0.921487603,0.898071625,0.907713499,1,NA,NA,1,NA,0.887052342,NA,0.356749311,NA,0.307162534,NA,NA,NA,1,0.1452
183,Cond279,0.9,1,0.6,0,30,80,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.025089158,-0.005932826,0.009793827,0.002009015,0.010424295,-0.001401414,-0.041815263,-0.009888043,0.009793827,0.002009015,0.104242951,-0.014014138,0.108816803,0.033679451,0.094719558,0.151852967,0.084199013,0.087074392,0.034048094,0.085399108,0.104914269,0.069740513,-0.199807476,0.010945631,-0.098400476,-0.309106226,-0.171718166,0.920704846,0.955947137,0.911894273,0.916299559,0.89133627,1,0.89133627,NA,0.998531571,NA,NA,NA,0.280469897,NA,0.365638767,NA,NA,NA,1,0.1362
184,Cond280,0.9,1,0.6,0.3,30,80,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,-0.002030722,0.006431279,-0.007200125,-0.008164996,0.011340844,0.006328887,-0.003384536,0.010718798,-0.024000416,-0.045361087,0.113408442,0.063288873,0.091394813,0.035215662,0.090967841,0.107495328,0.088393174,0.07948153,0.035663806,0.07977591,0.077490667,0.073245102,-0.130349658,0.012725698,-0.123031738,-0.279125255,-0.17137151,0.920765027,0.93989071,0.924863388,0.908469945,0.889344262,0.986338798,0.93579235,NA,1,NA,0.916666667,NA,0.368852459,NA,0.371584699,NA,0.859289617,NA,1,0.1464
185,Cond281,0.45,1,0,0,30,120,1.5,0.6,CSMMA,0,0.3,0,0.1,-0.000354245,-0.001770762,0.006782493,-0.001795438,0.016527944,0.010642309,-0.000354245,-0.002951269,0.006782493,-0.001795438,0.165279443,0.106423094,0.101942193,0.020932299,0.092642288,0.14651201,0.149913416,0.075060658,0.021624664,0.07133511,0.08692534,0.084412873,-0.263693904,0.033076387,-0.229994083,-0.40670161,-0.436922489,0.903553299,0.95177665,0.916243655,0.856598985,0.884517766,1,NA,NA,1,NA,NA,NA,0.370558376,NA,0.337563452,NA,NA,NA,1,0.1576
186,Cond282,0.45,1,0,0.3,30,120,1.5,0.6,CSMMA,0,0.3,0.3,0.1,0.011714602,-0.00315563,-0.002995497,0.000812351,0.000187754,0.008911298,0.011714602,-0.005259384,-0.009984989,0.000812351,0.001877537,0.089112981,0.077798959,0.026795889,0.085575444,0.071721221,0.125575332,0.067335119,0.026487617,0.070278669,0.05827293,0.086741219,-0.134498451,-0.011504453,-0.178751918,-0.187507825,-0.309249539,0.93144208,0.952718676,0.898345154,0.899527187,0.904255319,1,NA,NA,1,NA,0.940898345,NA,0.471631206,NA,0.362884161,NA,NA,NA,1,0.1692
187,Cond283,0.45,1,0.6,0,30,120,1.5,0.6,CSMMA,0.3,0.3,0,0.1,-0.010846196,-0.004189976,0.005195172,0.001527792,0.009837925,-0.000784013,-0.018076993,-0.006983294,0.005195172,0.001527792,0.09837925,-0.007840128,0.085493771,0.028284014,0.076950379,0.140845121,0.065055027,0.072017214,0.028807368,0.072705839,0.090399199,0.05797509,-0.157632028,0.018503513,-0.055159435,-0.358165918,-0.108829977,0.928746929,0.945945946,0.938574939,0.917690418,0.911547912,1,0.934889435,NA,1,NA,NA,NA,0.361179361,NA,0.477886978,NA,NA,NA,1,0.1628
188,Cond284,0.45,1,0.6,0.3,30,120,1.5,0.6,CSMMA,0.3,0.3,0.3,0.1,-0.001963602,0.003371167,-0.002179489,-0.004833662,0.003667511,0.008603519,-0.003272669,0.005618611,-0.007264962,-0.026853677,0.036675111,0.086035185,0.071003926,0.030824106,0.077327475,0.079781786,0.076633627,0.062808678,0.02997118,0.067425282,0.064504489,0.062739735,-0.115419656,-0.027670767,-0.12805529,-0.191488532,-0.181302814,0.916174734,0.92798111,0.910271547,0.906729634,0.885478158,0.99527745,0.971664699,NA,1,NA,0.956316411,NA,0.433293979,NA,0.46162928,NA,0.930342385,NA,1,0.1694
