,Cond.,Rho,HetInd,a.p.cs,b.s,K,Nbar,postVar,missingRate,Method,a.para,cp.para,b.para,beta1.para,a.bias,cp.bias,b.bias,ab.bias,beta1.bias,a.Ebias,cp.Ebias,b.Ebias,ab.Ebias,beta1.Ebias,a.empSE,cp.empSE,b.empSE,beta1.empSE,a.meanSE,cp.meanSE,b.meanSE,beta1.meanSE,a.seRbias,cp.seRbias,b.seRbias,beta1.seRbias,a.CoverageRate,cp.CoverageRate,b.CoverageRate,beta1.CoverageRate,ab.CoverageRate,a.power,a.typeIerror,cp.power,cp.typeIerror,b.power,b.typeIerror,beta1.power,beta1.typeIerror,ab.power,ab.typeIerror,ConvergenceRate,posDefRate
299,Cond299,0.45,0,0.6,0,5,120,1,0.6,PSMMA,0.312988263,0.31331687,0.000277988,0.103550432,-0.078641457,-0.023167776,0.024857067,0.014808048,-6.94E-05,-0.125630042,-0.036971798,0.024857067,0.014808048,-0.000669726,0.079082115,0.057427602,0.092793006,0.066577865,0.059447113,0.094818256,0.060978209,0.055403934,0.093873209,0.035166215,0.021825455,-0.084106879,0.952054795,0.945205479,0.945205479,0.931506849,1,0.863013699,NA,0.993150685,NA,NA,0.054794521,0.506849315,NA,NA,0.01369863,1,0.0292
300,Cond300,0.45,0,0.6,0.3,5,120,1,0.6,PSMMA,0.313379169,0.380049644,0.082113504,0.102761153,-0.0670428,-0.014108636,-0.006626756,-0.009589352,0.00030582,-0.106967544,-0.01856157,-0.080702394,-0.186326469,0.002976024,0.089206989,0.047562657,0.079595051,0.064671796,0.056915446,0.092336047,0.058515999,0.05590796,-0.030548278,0.196641436,0.160072716,-0.095185181,0.949044586,0.968152866,0.98089172,0.929936306,0.993630573,0.834394904,NA,1,NA,0.108280255,NA,0.573248408,NA,0.01910828,NA,1,0.0314
301,Cond301,0.9,0,0,0,5,120,1,0.6,PSMMA,4.89572560789558e-05,0.141067349,-0.000395843,0.050517283,0.050633804,0.00635859,0.003472931,0.000381787,0.00413402,0.050633804,0.022537426,0.003472931,0.000381787,0.081833777,0.091490739,0.05046505,0.089474048,0.056040868,0.056090488,0.093525354,0.063744705,0.021600883,0.022741928,0.111471958,0.045279109,0.137468185,0.931428571,0.971428571,0.931428571,0.971428571,1,NA,0.068571429,0.742857143,NA,NA,0.062857143,0.108571429,NA,NA,0,1,0.035
302,Cond302,0.9,0,0,0.3,5,120,1,0.6,PSMMA,2.90385898635819e-05,0.141530481,0.0158778,0.051365196,-0.000118785,0.014033122,0.017663772,0.001866169,-0.00847358,-0.000118785,0.049576325,1.112482338,0.001866169,-0.164967336,0.084871388,0.048611282,0.079710545,0.055924247,0.380687614,0.207843224,0.324401017,0.059558909,1.501828934,6.831260476,1.60747462,4.800722141,0.956521739,0.968944099,0.98136646,0.98757764,1,NA,0.043478261,0.788819876,NA,0.02484472,NA,0.118012422,NA,NA,0,1,0.0322
303,Cond303,0.9,0,0.6,0,5,120,1,0.6,PSMMA,0.139239148,0.140614926,-0.000419574,0.050501514,-0.040391245,-0.002772463,0.019946486,0.004214663,0.002381978,-0.145042702,-0.009858354,0.019946486,0.004214663,0.047166473,0.090811024,0.054772298,0.090287154,0.061477973,0.056891174,0.094208917,0.063849529,0.030434389,0.01309122,0.038685169,0.04343655,0.03857569,0.939226519,0.939226519,0.961325967,0.966850829,1,0.26519337,NA,0.718232044,NA,NA,0.038674033,0.149171271,NA,NA,0,1,0.0362
304,Cond304,0.9,0,0.6,0.3,5,120,1,0.6,PSMMA,0.139230012,0.186830193,0.016000749,0.055318324,-0.008294742,0.000633649,0.010771378,0.002439153,-0.004410947,-0.029787909,0.001695789,0.67317959,0.547439101,-0.079737548,0.088807512,0.049484558,0.085287612,0.061305358,0.055883044,0.091805673,0.065359855,0.031546634,0.011392046,0.129302679,0.076424475,0.066136104,0.953703704,0.972222222,0.958333333,0.967592593,1,0.342592593,NA,0.912037037,NA,0.055555556,NA,0.180555556,NA,0,NA,1,0.0432
305,Cond305,0.45,0,0,0,10,80,1,0.6,PSMMA,-1.42E-05,0.313954367,4.71580377914435e-05,0.103498939,0.051690176,-0.022543531,0.022955663,0.002471253,-0.007194693,0.051690176,-0.03590256,0.022955663,0.002471253,-0.069514659,0.122240616,0.043681087,0.1026086,0.038944559,0.044013979,0.110567035,0.041484677,0.033078072,-0.070135783,0.007620959,0.077561094,0.065223937,0.907514451,0.930635838,0.959537572,0.959537572,1,NA,0.092485549,1,NA,NA,0.040462428,0.670520231,NA,NA,0,1,0.0346
306,Cond306,0.45,0,0,0.3,10,80,1,0.6,PSMMA,-0.00031098,0.314420921,0.081853624,0.103132628,0.061140129,-0.024826087,0.016436402,0.006181821,-0.002096182,0.061140129,-0.039479064,0.200802377,0.006181821,-0.020325106,0.122453621,0.043604049,0.102618633,0.039474521,0.045370885,0.107451929,0.043093529,0.03856563,-0.09238088,0.040520001,0.047099596,0.091679603,0.908629442,0.954314721,0.944162437,0.969543147,1,NA,0.091370558,1,NA,0.16751269,NA,0.680203046,NA,NA,0,1,0.0394
307,Cond307,0.45,0,0.6,0,10,80,1,0.6,PSMMA,0.313248617,0.313227162,7.48302164104324e-07,0.103351128,-0.044201648,-0.022856777,0.014912354,0.00637377,-0.000978389,-0.07055362,-0.036485943,0.014912354,0.00637377,-0.009466654,0.100515772,0.053976875,0.120730176,0.046286798,0.05594259,0.115688132,0.043094998,0.073964754,0.025154953,0.036417735,-0.041762911,-0.068957025,0.944134078,0.972067039,0.944134078,0.944134078,1,0.754189944,NA,0.994413408,NA,NA,0.055865922,0.675977654,NA,NA,0.022346369,1,0.0358
308,Cond308,0.45,0,0.6,0.3,10,80,1,0.6,PSMMA,0.313059593,0.378005785,0.082167544,0.102275804,-0.069406321,0.006991107,-0.001782015,-0.007185058,0.002926625,-0.110851612,0.009247355,-0.021687574,-0.139660296,0.028615027,0.102607154,0.047564953,0.101464916,0.034889501,0.053002465,0.112288812,0.039460548,0.070456991,0.029671789,0.114317612,0.106676238,0.131014969,0.941798942,0.984126984,0.968253968,0.957671958,0.994708995,0.714285714,NA,1,NA,0.121693122,NA,0.777777778,NA,0.010582011,NA,1,0.0378
309,Cond309,0.9,0,0,0,10,80,1,0.6,PSMMA,1.08407486804963e-05,0.141752668,0.000250488,0.051361287,0.012667267,-0.011219773,0.022860485,-0.002279345,0.001501501,0.012667267,-0.039575173,0.022860485,-0.002279345,0.029234092,0.110164802,0.04164552,0.113539044,0.041023292,0.045739768,0.113623873,0.04500159,0.032345336,0.027930819,0.098311849,0.000747134,0.096976557,0.94095941,0.959409594,0.948339483,0.974169742,1,NA,0.05904059,0.874538745,NA,NA,0.051660517,0.221402214,NA,NA,0,1,0.0542
310,Cond310,0.9,0,0,0.3,10,80,1,0.6,PSMMA,-0.000101355,0.140743059,0.015564076,0.051407359,0.008845465,-0.006259209,0.008209284,0.000226775,-0.002819497,0.008845465,-0.022236298,0.527450752,0.000226775,-0.054846183,0.109726047,0.038940606,0.098844906,0.040500881,0.045148201,0.114870956,0.045088773,0.031318509,0.042322931,0.159411886,0.162133296,0.113278836,0.951851852,0.966666667,0.977777778,0.97037037,1,NA,0.048148148,0.888888889,NA,0.022222222,NA,0.181481481,NA,NA,0,1,0.054
311,Cond311,0.9,0,0.6,0,10,80,1,0.6,PSMMA,0.139147066,0.14076362,-0.000487433,0.05070938,-0.014394623,-0.003706107,0.00426278,0.001126752,-0.00332841,-0.051724493,-0.013164293,0.00426278,0.001126752,-0.065636965,0.107704648,0.041237204,0.101558504,0.041536276,0.048262567,0.116829952,0.046283018,0.041303335,0.049361915,0.170364682,0.150370938,0.114279445,0.952380952,0.984126984,0.96031746,0.964285714,1,0.246031746,NA,0.849206349,NA,NA,0.03968254,0.178571429,NA,NA,0,1,0.0504
312,Cond312,0.9,0,0.6,0.3,10,80,1,0.6,PSMMA,0.139641073,0.188072609,0.015195746,0.056130836,-0.041546191,-0.01699268,0.015188215,0.003587544,-0.005908638,-0.14876064,-0.045175851,0.999504381,0.845341079,-0.105265456,0.101343476,0.040152949,0.099866431,0.043044382,0.04630449,0.114558259,0.045050136,0.039144089,0.11079035,0.153202724,0.147114773,0.046597349,0.965384615,0.988461538,0.973076923,0.969230769,1,0.176923077,NA,0.961538462,NA,0.038461538,NA,0.230769231,NA,0,NA,1,0.052
313,Cond313,0.45,0,0,0,10,120,1,0.6,PSMMA,0.000175664,0.311835227,-0.000111385,0.103430447,0.016911277,-0.014996287,0.009195302,0.001011644,-0.002272113,0.016911277,-0.02404521,0.009195302,0.001011644,-0.021967549,0.104460546,0.033653929,0.076562916,0.03956035,0.035616729,0.089715468,0.03698803,0.021064675,-0.115109355,0.058323039,0.171787506,-0.065022688,0.933534743,0.963746224,0.966767372,0.933534743,1,NA,0.066465257,1,NA,NA,0.033232628,0.794561934,NA,NA,0,1,0.0662
314,Cond314,0.45,0,0,0.3,10,120,1,0.6,PSMMA,-0.000383925,0.314443716,0.082215805,0.102942451,0.046382659,-0.011300779,0.006123651,0.003719789,-0.001812057,0.046382659,-0.017969479,0.074482655,0.003719789,-0.01760262,0.10403508,0.035270441,0.087501987,0.03707842,0.036422426,0.088793873,0.0361594,0.026957862,-0.11271281,0.032661482,0.014764078,-0.024785842,0.91503268,0.950980392,0.944444444,0.964052288,1,NA,0.08496732,1,NA,0.173202614,NA,0.823529412,NA,NA,0,1,0.0612
315,Cond315,0.45,0,0.6,0,10,120,1,0.6,PSMMA,0.313332657,0.315564979,-0.000796268,0.103241182,-0.096938626,-0.016988686,0.009352415,0.003551345,-0.002640628,-0.154689631,-0.026917888,0.009352415,0.003551345,-0.025577273,0.080271274,0.040918061,0.092219014,0.031573832,0.043788163,0.093920364,0.03424683,0.053034513,0.075343709,0.070142674,0.018449013,0.08465864,0.927927928,0.972972973,0.936936937,0.959459459,1,0.846846847,NA,1,NA,NA,0.063063063,0.806306306,NA,NA,0.022522523,1,0.0444
316,Cond316,0.45,0,0.6,0.3,10,120,1,0.6,PSMMA,0.313337822,0.380214118,0.082096372,0.102720153,-0.064224621,-0.011661054,0.013083873,0.002827021,0.001805193,-0.10248463,-0.015334851,0.159372126,0.054949314,0.017573896,0.090132601,0.038582545,0.081943824,0.032997656,0.043634729,0.089747373,0.034373109,0.056078532,-0.063405854,0.130944803,0.095230476,0.041683373,0.927419355,0.967741935,0.963709677,0.975806452,0.991935484,0.858870968,NA,1,NA,0.173387097,NA,0.858870968,NA,0.060483871,NA,1,0.0496
317,Cond317,0.9,0,0,0,10,120,1,0.6,PSMMA,0.000152507,0.140627176,0.000159959,0.051097098,0.030589121,-0.000526567,0.015395325,0.000334087,-0.001438873,0.030589121,-0.001872208,0.015395325,0.000334087,-0.028159577,0.096470915,0.032176764,0.083157728,0.03191303,0.036894547,0.09136924,0.037404595,0.021283192,-0.055319308,0.146620822,0.098746222,0.172079078,0.938967136,0.96713615,0.96713615,0.976525822,1,NA,0.061032864,0.990610329,NA,NA,0.03286385,0.253521127,NA,NA,0,1,0.0426
318,Cond318,0.9,0,0,0.3,10,120,1,0.6,PSMMA,-0.000176075,0.140531441,0.01529402,0.051409093,0.013118691,0.003114861,0.004417199,-0.000322269,-0.000177114,0.013118691,0.011082436,0.288818703,-0.000322269,-0.003445194,0.083233617,0.032933147,0.088525881,0.037491363,0.036608745,0.092953481,0.038578716,0.020274845,0.120559473,0.111607861,0.05001475,0.029002775,0.964757709,0.969162996,0.933920705,0.947136564,1,NA,0.035242291,0.969162996,NA,0.066079295,NA,0.281938326,NA,NA,0,1,0.0454
319,Cond319,0.9,0,0.6,0,10,120,1,0.6,PSMMA,0.139351952,0.14153643,-0.000173167,0.050475313,-0.023640796,-0.01260718,0.024806966,0.007327166,0.001328281,-0.084824057,-0.044536873,0.024806966,0.007327166,0.026315464,0.083716615,0.034572811,0.090088964,0.034514039,0.03821439,0.093297261,0.035959595,0.030628513,0.086967877,0.105330712,0.035612543,0.04188313,0.946666667,0.968888889,0.933333333,0.946666667,1,0.302222222,NA,0.942222222,NA,NA,0.066666667,0.36,NA,NA,0,1,0.045
320,Cond320,0.9,0,0.6,0.3,10,120,1,0.6,PSMMA,0.139546094,0.187299263,0.015526256,0.055720805,-0.010106683,-0.015796064,0.015451598,0.006333311,0.001073724,-0.036212704,-0.042167984,0.995191498,1.461559187,0.019269714,0.09455685,0.033881663,0.090120883,0.031707954,0.038462822,0.093052637,0.035863129,0.032425452,-0.039362872,0.135210562,0.032531353,0.131045208,0.931899642,0.956989247,0.94265233,0.982078853,1,0.347670251,NA,0.985663082,NA,0.064516129,NA,0.408602151,NA,0.010752688,NA,1,0.0558
321,Cond321,0.45,0,0,0,30,80,1,0.6,PSMMA,-0.000271587,0.313414899,0.000316944,0.103138715,0.012441393,-0.007831587,0.001971032,0.000251339,-0.000831502,0.012441393,-0.012493961,0.001971032,0.000251339,-0.008061976,0.072399476,0.020746989,0.063473398,0.02061955,0.022266984,0.071848171,0.021574334,0.012684094,0.042171258,0.073263408,0.131941472,0.046304793,0.943852856,0.955469506,0.965150048,0.950629235,1,NA,0.056147144,1,NA,NA,0.034849952,0.994191675,NA,NA,0,1,0.2066
322,Cond322,0.45,0,0,0.3,30,80,1,0.6,PSMMA,-0.000505566,0.314017879,0.081759328,0.103024908,-0.007681675,-0.007626845,-0.000821559,-0.001006371,-0.000774566,-0.007681675,-0.012143966,-0.010048506,-0.001006371,-0.007518243,0.072505287,0.022219591,0.060359651,0.021817054,0.022911952,0.071930231,0.02176713,0.016872606,0.044903914,0.031159906,0.191693939,-0.002288331,0.941231343,0.957089552,0.97108209,0.944962687,1,NA,0.058768657,1,NA,0.194962687,NA,0.990671642,NA,NA,0,1,0.2144
323,Cond323,0.45,0,0.6,0,30,80,1,0.6,PSMMA,0.313677593,0.312902715,-0.000291402,0.103172553,-0.021198465,-0.00722732,0.001592739,0.000456102,-0.001293041,-0.033790212,-0.011548829,0.001592739,0.000456102,-0.0125328,0.06628873,0.029746681,0.06615394,0.021153186,0.032430592,0.07613521,0.02170092,0.047595005,0.04957572,0.09022557,0.150879449,0.025893662,0.943584071,0.965707965,0.971238938,0.957964602,1,0.984513274,NA,1,NA,NA,0.028761062,0.990044248,NA,NA,0.014380531,1,0.1808
324,Cond324,0.45,0,0.6,0.3,30,80,1,0.6,PSMMA,0.313437446,0.380933681,0.082689995,0.103245343,-0.020837502,-0.014086424,0.005039984,0.001488207,-0.001056597,-0.033240288,-0.018489339,0.060950352,0.028709757,-0.010233848,0.064604885,0.027817398,0.062255898,0.020154238,0.031437512,0.074657978,0.020507494,0.0471147,0.062808755,0.130138485,0.199211331,0.017527605,0.95,0.964583333,0.971875,0.953125,1,0.973958333,NA,1,NA,0.208333333,NA,0.994791667,NA,0.155208333,NA,1,0.192
325,Cond325,0.9,0,0,0,30,80,1,0.6,PSMMA,0.000271527,0.14183914,0.000483157,0.050544465,0.006656825,-0.003419209,-0.000127674,0.000303216,-0.00074453,0.006656825,-0.012053124,-0.000127674,0.000303216,-0.014730204,0.065718448,0.022057568,0.063397118,0.022253131,0.023048433,0.073359261,0.022622196,0.012055525,0.124375389,0.044921781,0.157138735,0.016584884,0.970705726,0.949400799,0.969374168,0.948069241,1,NA,0.029294274,1,NA,NA,0.03195739,0.601864181,NA,NA,0,1,0.1502
326,Cond326,0.9,0,0,0.3,30,80,1,0.6,PSMMA,0.000192988,0.141466775,0.015157295,0.051111794,0.004984989,-0.002716576,-0.002757287,0.000329127,-0.001860412,0.004984989,-0.009601464,-0.18191157,0.000329127,-0.036398888,0.065881694,0.021824762,0.066945192,0.021645171,0.023177169,0.074235174,0.022578991,0.012699473,0.124856221,0.061966665,0.108894781,0.04314216,0.966618287,0.952104499,0.965166909,0.953555878,1,NA,0.033381713,1,NA,0.040638607,NA,0.592162554,NA,NA,0,1,0.1378
327,Cond327,0.9,0,0.6,0,30,80,1,0.6,PSMMA,0.139365647,0.14160402,0.000123856,0.050782613,-0.011284131,-0.001652848,-0.000467602,-0.000386876,-0.000413727,-0.040483903,-0.005836162,-0.000467602,-0.000386876,-0.008147029,0.066432094,0.02376239,0.066104831,0.020493292,0.025349085,0.074684923,0.022649968,0.022950503,0.105978337,0.066773388,0.129795238,0.105238153,0.957063712,0.962603878,0.965373961,0.962603878,1,0.447368421,NA,0.998614958,NA,NA,0.034626039,0.63434903,NA,NA,0.002770083,1,0.1444
328,Cond328,0.9,0,0.6,0.3,30,80,1,0.6,PSMMA,0.13910068,0.187237281,0.015416043,0.056045425,-0.008649689,-0.00596141,0.00207435,0.000398734,-0.001062088,-0.03109147,-0.015919399,0.134557883,0.092971715,-0.018950491,0.062837377,0.022707966,0.064267117,0.021854639,0.025036608,0.074219281,0.022496173,0.022613926,0.15303028,0.102547398,0.154856227,0.029354595,0.967405476,0.968709257,0.960886571,0.963494133,1,0.471968709,NA,1,NA,0.041720991,NA,0.694915254,NA,0.003911343,NA,1,0.1534
329,Cond329,0.45,0,0,0,30,120,1,0.6,PSMMA,-0.000269033,0.313620486,-2.26E-06,0.103205368,0.001879314,-0.006111403,0.002167893,0.000111466,0.000220107,0.001879314,-0.00974331,0.002167893,0.000111466,0.002132713,0.061510669,0.01778007,0.052532919,0.017646147,0.018462514,0.058991932,0.018245756,0.008879995,0.036028067,0.038382537,0.122951727,0.033979602,0.943201377,0.950086059,0.965576592,0.946643718,1,NA,0.057659208,1,NA,NA,0.034423408,1,NA,NA,0.00172117,1,0.2324
330,Cond330,0.45,0,0,0.3,30,120,1,0.6,PSMMA,-0.000291978,0.313448319,0.082244904,0.103109514,0.008622603,-0.007730069,0.000665967,0.000622104,-0.000268916,0.008622603,-0.012330691,0.008097364,0.000622104,-0.002608066,0.061929775,0.018920661,0.050918646,0.017515351,0.019160324,0.058577217,0.018321437,0.013095282,0.017092834,0.012666704,0.150407992,0.046021679,0.925894378,0.936115843,0.967632027,0.954855196,1,NA,0.073253833,1,NA,0.305792164,NA,0.998296422,NA,NA,0.000851789,1,0.2348
331,Cond331,0.45,0,0.6,0,30,120,1,0.6,PSMMA,0.313762617,0.311466366,-0.000508458,0.103515767,-0.006836241,-0.005027787,0.001431688,0.000501454,-0.001709718,-0.010893969,-0.008071156,0.001431688,0.000501454,-0.016516494,0.055619729,0.024533642,0.052340799,0.018093612,0.02718088,0.062336517,0.018400421,0.039462061,0.033833529,0.107902349,0.190973728,0.016956727,0.940630798,0.959183673,0.972170686,0.954545455,1,0.995361781,NA,1,NA,NA,0.027829314,0.996289425,NA,NA,0.015769944,1,0.2156
332,Cond332,0.45,0,0.6,0.3,30,120,1,0.6,PSMMA,0.313021948,0.381531344,0.082484148,0.102411901,-0.005062373,-0.005887267,-0.001041724,-0.001276084,-0.001142825,-0.008086291,-0.007715312,-0.012629388,-0.024711782,-0.0111591,0.05794984,0.024231223,0.053045678,0.017856347,0.025955424,0.060021631,0.017223438,0.038322418,-0.005100864,0.071156144,0.131508398,-0.035444477,0.929602888,0.961191336,0.967509025,0.937725632,1,0.996389892,NA,1,NA,0.266245487,NA,0.998194946,NA,0.236462094,NA,1,0.2216
333,Cond333,0.9,0,0,0,30,120,1,0.6,PSMMA,4.67936385329271e-05,0.140351301,-0.000483492,0.051235922,-0.007473662,0.002671101,-0.00062182,0.000149906,-0.001531628,-0.007473662,0.009515767,-0.00062182,0.000149906,-0.029893641,0.05346884,0.018037429,0.052373703,0.017882998,0.018693485,0.060586715,0.018461572,0.008206266,0.15894539,0.036371922,0.156815585,0.032353305,0.96969697,0.951515152,0.963636364,0.96,1,NA,0.03030303,1,NA,NA,0.036363636,0.764848485,NA,NA,0,1,0.165
334,Cond334,0.9,0,0,0.3,30,120,1,0.6,PSMMA,0.000858466,0.139871754,0.015819943,0.050857068,-0.003375533,0.000472596,-0.00245351,-0.00013394,-0.000234096,-0.003375533,0.001689391,-0.155089691,-0.00013394,-0.004603025,0.053551649,0.017474432,0.051812075,0.017553273,0.018659599,0.060227503,0.018510201,0.008198612,0.129443707,0.067822939,0.162422136,0.054515658,0.957178841,0.958438287,0.972292191,0.960957179,1,NA,0.044080605,1,NA,0.0302267,NA,0.798488665,NA,NA,0,1,0.1588
335,Cond335,0.9,0,0.6,0,30,120,1,0.6,PSMMA,0.139113935,0.14148735,-0.0004244,0.051253134,-0.003631783,-0.004396454,0.007347901,0.00150271,-0.000600071,-0.013053267,-0.015536563,0.007347901,0.00150271,-0.011707989,0.054937525,0.018353673,0.053636253,0.018362554,0.020615184,0.06115077,0.01861192,0.018294313,0.09089849,0.123218473,0.140101447,0.013580131,0.952503209,0.974326059,0.961489089,0.960205392,1,0.613607189,NA,1,NA,NA,0.037227214,0.783055199,NA,NA,0.005134788,1,0.1558
336,Cond336,0.9,0,0.6,0.3,30,120,1,0.6,PSMMA,0.138843329,0.187340489,0.015136309,0.055295945,-8.05E-05,-0.003292932,0.003973936,0.000758682,0.000284739,-0.000289993,-0.008788629,0.262543229,0.180503103,0.00514937,0.054913754,0.018543588,0.052035682,0.017366162,0.020261707,0.060363959,0.018125126,0.018198482,0.079098538,0.092653022,0.160049348,0.043703606,0.956719818,0.963553531,0.969248292,0.961275626,1,0.653758542,NA,1,NA,0.043280182,NA,0.867881549,NA,0.003416856,NA,1,0.1756
337,Cond337,0.45,0,0,0,5,80,1.5,0.6,PSMMA,6.93260922773779e-05,0.299057798,-0.000456298,0.099904564,0.01383551,-0.007744867,0.014568016,0.00036874,0.004955306,0.01383551,-0.012948779,0.014568016,0.00036874,0.0496004,0.117942766,0.059403242,0.107277668,0.09152847,0.062517522,0.108819827,0.072236096,0.032065838,-0.052605532,0.052426098,0.014375397,-0.210780033,0.935064935,0.965367965,0.935064935,0.935064935,1,NA,0.064935065,0.982683983,NA,NA,0.064935065,0.376623377,NA,NA,0,1,0.0462
338,Cond338,0.45,0,0,0.3,5,80,1.5,0.6,PSMMA,-0.000278999,0.300582776,0.110361874,0.10010758,0.029924313,-0.015609312,0.004826577,0.001873705,-0.00458479,0.029924313,-0.025965081,0.043734095,0.001873705,-0.04579863,0.117876995,0.062954672,0.10484312,0.082191619,0.063245816,0.109523813,0.071659908,0.040405501,-0.033300892,0.004624664,0.044644731,-0.128136069,0.930909091,0.970909091,0.945454545,0.938181818,1,NA,0.069090909,0.974545455,NA,0.178181818,NA,0.378181818,NA,NA,0,1,0.055
339,Cond339,0.45,0,0.6,0,5,80,1.5,0.6,PSMMA,0.300097706,0.298422392,0.000169292,0.099770975,-0.096555085,-0.00645382,0.035033396,0.016231469,-0.000613386,-0.160872748,-0.01081323,0.035033396,0.016231469,-0.006147936,0.117035689,0.06337388,0.115252179,0.07621074,0.073514862,0.118261548,0.074630401,0.068131759,-0.070984243,0.160018326,0.026111167,-0.020736445,0.918128655,0.976608187,0.964912281,0.941520468,1,0.590643275,NA,0.976608187,NA,NA,0.035087719,0.34502924,NA,NA,0.011695906,1,0.0342
340,Cond340,0.45,0,0.6,0.3,5,80,1.5,0.6,PSMMA,0.300342915,0.356436395,0.110420768,0.10008384,-0.079106511,-0.01782296,0.014832681,-0.000339911,0.001894966,-0.131693652,-0.025001599,0.134328727,-0.005124681,0.018933789,0.096327703,0.068654971,0.108269191,0.072159386,0.071398997,0.112221535,0.073107527,0.070627596,0.119185003,0.039968353,0.036504789,0.013139542,0.968085106,0.973404255,0.968085106,0.957446809,0.994680851,0.670212766,NA,0.978723404,NA,0.25,NA,0.388297872,NA,0.037234043,NA,1,0.0376
341,Cond341,0.9,0,0,0,5,80,1.5,0.6,PSMMA,-0.000232788,0.140973885,-0.000177275,0.050397616,0.033302843,-0.012199666,0.010747709,0.001619512,-0.001285777,0.033302843,-0.043269241,0.010747709,0.001619512,-0.025512663,0.106203669,0.055795682,0.10194393,0.075168376,0.067834042,0.116158412,0.080272834,0.031536073,0.091395999,0.215757916,0.139434316,0.06790699,0.963709677,0.967741935,0.975806452,0.963709677,1,NA,0.036290323,0.548387097,NA,NA,0.024193548,0.084677419,NA,NA,0,1,0.0496
342,Cond342,0.9,0,0,0.3,5,80,1.5,0.6,PSMMA,-0.00014267,0.141032052,0.072963048,0.050683235,0.038989727,-0.015202445,-0.005088586,0.004247554,0.008079849,0.038989727,-0.053897129,-0.069741962,0.004247554,0.159418578,0.104791956,0.059790103,0.108247704,0.080853292,0.066653498,0.114511032,0.078414163,0.034323035,0.095361802,0.114791493,0.057861076,-0.030167342,0.971193416,0.967078189,0.938271605,0.979423868,1,NA,0.028806584,0.576131687,NA,0.0781893,NA,0.160493827,NA,NA,0.004115226,1,0.0486
343,Cond343,0.9,0,0.6,0,5,80,1.5,0.6,PSMMA,0.138778693,0.140156996,6.24175073801474e-06,0.050612042,0.005645645,-0.004587581,0.013555229,0.002356907,-0.004769329,0.020340461,-0.016365865,0.013555229,0.002356907,-0.09423309,0.099825102,0.063748781,0.116515548,0.068748031,0.069428382,0.115922439,0.072832421,0.044838333,0.126173278,0.089093481,-0.005090383,0.059411021,0.965384615,0.953846154,0.946153846,0.973076923,1,0.242307692,NA,0.526923077,NA,NA,0.053846154,0.111538462,NA,NA,0,1,0.052
344,Cond344,0.9,0,0.6,0.3,5,80,1.5,0.6,PSMMA,0.138381881,0.178054036,0.073211596,0.055815102,-0.041901799,0.000359035,0.006809775,-0.003155882,-0.002604327,-0.151399152,0.001008219,0.093014981,-0.155751315,-0.046659906,0.103605428,0.060897026,0.113306648,0.083032245,0.067945706,0.114534533,0.077764789,0.043481242,0.094495197,0.115747517,0.010836832,-0.063438673,0.957081545,0.978540773,0.9527897,0.961373391,0.991416309,0.206008584,NA,0.763948498,NA,0.115879828,NA,0.128755365,NA,0,NA,1,0.0466
345,Cond345,0.45,0,0,0,5,120,1.5,0.6,PSMMA,-0.000225879,0.299884059,-0.000333999,0.100015268,0.013173784,-0.011320102,0.023585182,-0.002119281,-0.003237742,0.013173784,-0.018874132,0.023585182,-0.002119281,-0.032372477,0.101011857,0.050559858,0.086790394,0.06405608,0.054391575,0.089734771,0.060391765,0.022406809,-0.084029217,0.075785736,0.033925147,-0.057204799,0.901869159,0.943925234,0.934579439,0.939252336,1,NA,0.093457944,0.990654206,NA,NA,0.065420561,0.462616822,NA,NA,0,1,0.0428
346,Cond346,0.45,0,0,0.3,5,120,1.5,0.6,PSMMA,-0.000639773,0.298981675,0.110057278,0.099993415,0.011924167,-0.014651281,0.00129955,-0.0006073,-0.00578887,0.011924167,-0.024501971,0.011807939,-0.0006073,-0.057892511,0.102967841,0.048053163,0.09017326,0.062296079,0.053158481,0.089628983,0.060759005,0.029602567,-0.094404731,0.10624314,-0.006035899,-0.024673686,0.926640927,0.984555985,0.953667954,0.934362934,1,NA,0.073359073,0.992277992,NA,0.254826255,NA,0.451737452,NA,NA,0.003861004,1,0.0518
347,Cond347,0.45,0,0.6,0,5,120,1.5,0.6,PSMMA,0.300332019,0.300070355,0.000252883,0.100435452,-0.108147919,-0.034972081,0.011917898,0.00628208,-0.003098294,-0.180047269,-0.058273136,0.011917898,0.00628208,-0.030848612,0.079007444,0.054746876,0.091900834,0.063893669,0.059165885,0.094090551,0.0636324,0.049704213,0.10900172,0.080717108,0.023826957,-0.004089118,0.934640523,0.954248366,0.947712418,0.973856209,1,0.816993464,NA,0.973856209,NA,NA,0.052287582,0.490196078,NA,NA,0.032679739,1,0.0306
